"","SC249358.PC04924.A01","SC249363.PC04924.F01","SC249383.PC04924.E02","SC249388.PC04924.A03","SC249397.PC04924.B04","SC249400.PC04924.E04","SC249409.PC04924.D05","SC249413.PC04924.H05","SC249427.PC04924.E07","SC249428.PC04924.F07","SC249434.PC04924.C08","SC249439.PC04924.H08","SC249443.PC04924.D09","SC249446.PC04924.F09","SC253848.PC04924.C11","SC253851.PC04924.E11","SC253185.PC04925.C06","SC253192.PC04925.B07","SC253195.PC04925.E07","SC253204.PC04925.A09","SC249439.PC07578.G07","SC249443.PC07578.E05","SC253195.PC07578.E07","SC304093.PC07578.A04","SC304926.PC07578.E06","SC304936.PC07578.B11","SC284724.PC04924.A12","SC284730.PC04925.A12","SC284725.PC04924.B12","SC284731.PC04925.B12","SC326764.PC07578.B12","SC284726.PC04924.C12","SC284732.PC04925.C12","SC326765.PC07578.C12","SC284727.PC04924.D12","SC284733.PC04925.D12","SC326766.PC07578.D12","SC249362.PC04924.E01","SC284728.PC04924.E12","SC284734.PC04925.E12","SC326767.PC07578.E12","SC284729.PC04924.F12","SC284735.PC04925.F12","SC326768.PC07578.F12","SC249368.PC04924.B02","SC249390.PC04924.C03","SC249391.PC04924.D03","SC249395.PC04924.H03","SC249404.PC04924.H04","SC249408.PC04924.C05","SC249412.PC04924.G05","SC249420.PC04924.G06","SC249425.PC04924.C07","SC249432.PC04924.A08","SC249437.PC04924.F08","SC249442.PC04924.C09","SC249451.PC04924.C10","SC253844.PC04924.G10","SC253854.PC04924.H11","SC249391.PC04925.H01","SC249408.PC04925.E02","SC249432.PC04925.B04","SC249437.PC04925.F04","SC253181.PC04925.G05","SC253189.PC04925.F06","SC253194.PC04925.D07","SC253196.PC04925.F07","SC261522.PC04925.F11","SC249362.PC07578.H08","SC249368.PC07578.C10","SC249408.PC07578.E02","SC249420.PC07578.H07","SC249437.PC07578.F04","SC249451.PC07578.F06","SC253181.PC07578.G05","SC253196.PC07578.F07","SC304092.PC07578.A03","SC304097.PC07578.A09","SC304924.PC07578.A.11.PC07578.A11","SC304924.PC07578.B.07.PC07578.B07","SC304927.PC07578.B02","SC304934.PC07578.C.05.PC07578.C05","SC304934.PC07578.D.02.PC07578.D02","SC304937.PC07578.D04"
"Butyricicoccus",0.000206190881208279,1.84673912039816e-05,0.000608168925000608,0.000201570497090374,0.000747642051989878,0.000637055116780646,0,0,0,0,3.49386477345781e-05,0.00219116470494958,0.000940720363745207,0.00314755238674898,0,7.39737984805782e-06,0,2.57603599580965e-05,0.000217157152287968,0.000885784425378989,0.00224591197870999,0.00101094287786884,0.000321366593585523,0.00018238856058948,8.2648831472675e-05,0.0001862441453808,0,0,0,0,0,0,2.36053190652294e-05,0,1.60995596770428e-05,1.47313372371377e-05,0,0,8.04071819694935e-06,0,0,0,0.000100614587438269,6.98250881541738e-06,9.83816223129519e-06,2.09419698016795e-05,9.00203445978791e-05,2.44678248103744e-05,1.78577806350227e-05,8.73156548237534e-06,6.38039941300325e-05,0,0,0,6.26739201283562e-06,1.67931752535769e-05,1.47137801908377e-05,2.10619431748773e-05,0,7.50243829244504e-05,2.38058395724471e-05,1.91512180174659e-05,0,0,2.65174617485614e-05,6.26213288245977e-05,0.000129949690905378,0.000372394190650626,1.60329637735184e-05,5.94707106749926e-05,9.17229233930144e-06,6.7129412080609e-06,2.72269982915059e-05,3.79024769268672e-05,5.02591938425308e-05,2.97984877267479e-05,5.67868384333323e-05,5.32100886328048e-05,0.000124284501032252,0.000137959225384497,1.70266381754255e-05,4.38048930065488e-05,9.85230499153597e-05,1.66914256146617e-05
"Hungatella",0,0,6.48713520000649e-05,3.50557386244128e-05,7.39426205264715e-05,7.67536285277887e-06,0,0,0,0,0,4.32466718082154e-05,2.85066776892487e-05,1.73897921919833e-05,0,0,0,0,3.47451443660748e-05,2.53081264393997e-05,9.22977525497254e-05,2.31513636153169e-05,0.000214244395723682,1.45910848471584e-05,0,0,0,0,0,0,0,0,7.86843968840979e-06,6.48895579723311e-06,0,0,0,0,0,0,0,0,0,6.98250881541738e-06,0,0,9.00203445978791e-06,8.15594160345812e-06,0,0,0,0,0,0,0,0,7.35689009541886e-06,0,0,0,0,0,0,0,0,0,9.28212077895558e-06,1.5199762883699e-05,8.01648188675918e-06,0,0,6.7129412080609e-06,0,0,0,7.44962193168697e-06,2.43372164714281e-05,0,1.38093890035835e-05,0,0,7.30081550109147e-06,0,0
"Porphyromonas",0,0,0,8.7639346561032e-06,8.2158467251635e-06,0,7.41971864426901e-06,0,0,0,0,0,0,0,7.34629709894728e-06,0,0,0,0,0,0,7.71712120510565e-06,0,0,0,0,0,0,0,8.999928000576e-06,7.16378563087878e-06,0.0550824794505123,0.0529860728617515,0.0496664676720222,0.178970755149847,0.174441129893566,0.174475297803949,0,0,0,0,0,0,0,0,0,9.00203445978791e-06,0,8.92889031751134e-06,0,0,7.02577757793344e-06,8.28116201265362e-06,0,6.26739201283562e-06,0,0,0,0,0,0,0,3.01468149889964e-05,0,0,7.82766610307471e-06,0,0,0,1.48676776687481e-05,0,0,0,0,0,0,4.86744329428562e-05,7.60144123325783e-06,0,0,0,1.46016310021829e-05,0,0
"Marvinbryantia",0.000154643160906209,0,7.2980271000073e-05,4.3819673280516e-05,6.5726773801308e-05,7.67536285277887e-05,0,8.05853721432486e-06,0,0,6.98772954691562e-06,0.00025227225221459,0.000947847033167519,0.00179114859577428,0,7.39737984805782e-06,8.3895432732642e-06,3.43471466107953e-05,3.47451443660748e-05,0,0.000261510298890889,0.00065595530243398,0.000335649553300435,2.18866272707376e-05,2.54304096839e-05,6.89793131040001e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00203445978791e-06,8.15594160345812e-06,0,0,0,0,0,9.15809621495883e-06,0,8.39658762678847e-06,0,0,0,2.14355379784144e-05,0,0,1.00489383296655e-05,1.48707729827796e-05,0,1.56553322061494e-05,1.85642415579112e-05,2.27996443255485e-05,0,0,0,0,0,9.47561923171679e-06,2.15396545039418e-05,0,1.62248109809521e-05,7.60144123325783e-06,6.21422505161259e-05,3.5767206581166e-05,0,2.92032620043659e-05,3.58265636055854e-05,0
"Collinsella",0.000360834042114487,0.000360114128477641,0.000381119193000381,0.000420668863492954,0.000410792336258175,0.000445171045461174,0.00169169585089333,0.000983141540147632,0.000647918389853874,0.000930152276475778,0.0108170053386254,0.0126856903970765,0.0247152895565786,0.0192591948526215,0.000396700043343153,0.000488227069971816,0.00146817007282124,0.00234419275618678,0.00457767277023036,0.00366967833371296,0.0132524189702647,0.0232902717970088,0.00409920943817978,0.000335594951484643,0.00216794242555248,0.001931420766912,7.17735973644735e-06,0,0,0,7.16378563087878e-06,0,0,0,0,0,0,0,8.04071819694935e-06,0,0,0,2.51536468595672e-05,0,0,0,0,0,0,0,7.08933268111473e-06,7.02577757793344e-06,8.28116201265362e-06,0,0,1.67931752535769e-05,1.47137801908377e-05,0,0,0,0,0,0,0,8.83915391618714e-06,7.82766610307471e-06,3.71284831158223e-05,5.31991700929466e-05,0,0,0,6.7129412080609e-06,0,1.89512384634336e-05,0,7.44962193168697e-06,0,0,6.90469450179177e-05,5.62056103418323e-05,0,5.11057085076403e-05,0,0
"Pediococcus",0.0237892729194051,0.0181719129447179,0.0156826493460157,0.0159415971394517,0.0140737454402051,0.013362806726688,0.00852525672226509,0.00633401025045934,0.00489385166804522,0.00689463388439262,0.0601014618330212,0.0547142476160272,0.0816573782408529,0.0542648465350839,0.0110708697281135,0.0218444626913147,0.0152018524111547,0.0344330144773223,0.0289687641152149,0.0393288284868271,0.0565862137923608,0.0770168696269544,0.02478807658523,0.0115342525716787,0.0387114411413168,0.0381041725586497,1.43547194728947e-05,2.03427068005669e-05,8.47357093226227e-06,0,7.16378563087878e-06,2.11124873325076e-05,7.86843968840979e-06,6.48895579723311e-06,8.04977983852142e-06,2.20970058557066e-05,2.70116960643959e-05,0,1.60814363938987e-05,0,7.12413085603556e-06,1.65390404048757e-05,0,1.39650176308348e-05,0,4.18839396033591e-05,2.70061033793637e-05,8.15594160345812e-06,8.92889031751134e-06,8.73156548237534e-06,7.08933268111473e-06,1.40515551558669e-05,8.28116201265362e-06,3.66323848598353e-05,3.13369600641781e-05,8.39658762678847e-06,2.94275603816755e-05,0,1.39649201206569e-05,0,0,0,1.00489383296655e-05,0,0,1.56553322061494e-05,0,3.79994072092475e-05,8.01648188675918e-06,7.43383883437407e-06,9.17229233930144e-06,6.7129412080609e-06,0,1.89512384634336e-05,0,7.44962193168697e-06,8.11240549047604e-06,7.60144123325783e-06,0,1.53288028204997e-05,8.51331908771273e-06,2.19024465032744e-05,8.95664090139634e-06,0
"Eisenbergiella",0,0,3.24356760000324e-05,0,7.39426205264715e-05,3.07014514111155e-05,0,0,0,0,1.39754590938312e-05,0,1.42533388446244e-05,0.000217372402399791,0,0,0,8.58678665269883e-05,1.73725721830374e-05,0,2.30744381374314e-05,2.31513636153169e-05,0.00107122197861841,1.45910848471584e-05,1.271520484195e-05,0,0,1.35618045337113e-05,0,0,0,7.03749577750253e-06,0,0,8.04977983852142e-06,7.36566861856885e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08933268111473e-06,0,0,0,6.26739201283562e-06,0,1.47137801908377e-05,0,6.98246006032845e-06,0,0,0,3.01468149889964e-05,0,0,1.56553322061494e-05,0,0,0,0,0,0,6.80674957287646e-06,0,0,3.72481096584348e-05,0,0,0,5.10960094016657e-06,0,7.30081550109147e-06,0,0
"Erysipelatoclostridium",1.28869300755174e-05,0,8.10891900000811e-06,2.62918039683096e-05,0,3.83768142638943e-05,0,0,0,0,6.98772954691562e-06,0.000331557817196318,7.83933636454339e-05,0.000373880532127641,0,0,0,0,0,0,0.000599935391573215,0.000154342424102113,0,0,1.9072807262925e-05,3.44896565520001e-05,0,0,0,0,0,0,0,0,0,0,6.75292401609897e-06,0,0,0,7.12413085603556e-06,0,0,0,0,0,0,0,0,0,7.08933268111473e-06,0,0,9.15809621495883e-06,0,0,0,0,0,1.07177689892072e-05,1.19029197862236e-05,9.57560900873296e-06,0,0,0,0,0,7.59988144184951e-06,0,0,0,0,0,0,0,0,0,0,0,5.10960094016657e-06,0,0,0,0
"Ruminococcaceae NK4A214 group",0.0002963993917369,1.84673912039816e-05,0.00153258569100153,0.000517072144710089,0.00122416116204936,0.00137388995064742,2.2259155932807e-05,1.61170744286497e-05,0,1.91783974531088e-05,0.000104815943203734,0.00369759043960242,0.000962100372012144,0.00365185636031649,7.34629709894728e-06,1.47947596961156e-05,3.35581730930568e-05,5.1520719916193e-05,0.000555922309857197,0.000759243793181991,0.00542249296229637,0.0010881140899199,0.000771279824605255,0.000233457357554534,0.0002288736871551,0.000275917252416,7.17735973644735e-06,2.71236090674225e-05,8.47357093226227e-06,4.499964000288e-05,1.43275712617576e-05,2.11124873325076e-05,3.14737587536392e-05,6.48895579723311e-06,3.21991193540857e-05,8.83880234228262e-05,1.35058480321979e-05,0,1.60814363938987e-05,7.10315557686502e-05,0,0,0.000125768234297836,1.39650176308348e-05,9.83816223129519e-06,5.23549245041989e-05,0.000198044758115334,0.000195742598482995,4.46444515875567e-05,0,0.000375734632099081,3.51288878896672e-05,2.48434860379608e-05,7.32647697196707e-05,6.26739201283562e-06,8.39658762678847e-06,0,1.40412954499182e-05,1.39649201206569e-05,0.000278661993719387,4.76116791448942e-05,9.57560900873296e-05,4.01957533186619e-05,1.48707729827796e-05,5.30349234971229e-05,9.39319932368965e-05,0.000297027864926578,0.000843586840045295,4.00824094337959e-05,4.46030330062444e-05,1.83445846786029e-05,8.05552944967308e-05,3.40337478643823e-05,7.58049538537343e-05,7.89787331811198e-05,8.93954631802436e-05,0.000365058247071422,0.000159630265898414,0.000110475112028668,0.00017883603290583,8.51331908771273e-06,0.000131414679019646,0.000152262895323738,4.17285640366544e-05
"Family XIII AD3011 group",1.28869300755174e-05,0,3.24356760000324e-05,0,6.5726773801308e-05,7.67536285277887e-06,0,1.61170744286497e-05,0,9.58919872655441e-06,0,0.000497336725794477,0.00022805342151399,0.00079123554473524,0,0,0,8.58678665269883e-06,8.68628609151871e-06,0,0.000492254680265202,0.000162059545307219,0.000378498432445171,4.37732545414752e-05,0,4.13875878624001e-05,0,6.78090226685563e-06,0,0,0,0,7.86843968840979e-06,0,0,7.36566861856885e-06,6.75292401609897e-06,0,0,8.87894447108128e-06,0,0,0,0,0,2.09419698016795e-05,0,8.15594160345812e-06,0,0,7.08933268111473e-06,0,0,0,0,1.67931752535769e-05,0,0,6.98246006032845e-06,0,0,0,0,0,0,7.82766610307471e-06,0,7.59988144184951e-06,0,0,9.17229233930144e-06,6.7129412080609e-06,0,2.84268576951504e-05,7.17988483464725e-06,7.44962193168697e-06,1.62248109809521e-05,0,1.38093890035835e-05,0,0,0,8.95664090139634e-06,0
"Ralstonia",0.0280548467744014,0.0456421573606405,0.0322005173490322,0.0329962139802286,0.02512405928555,0.0247223437488007,0.0959814803822639,0.089973567997937,0.0940446650124069,0.0920179509800161,0.0767322581546804,0.0620589740447891,0.0625579041890563,0.0476654203982262,0.0278424660050102,0.0496512135401641,0.123158495251519,0.107386353878652,0.0871755672144818,0.0830612709741098,0.0668312643253803,0.0620688058526647,0.0707649239075321,0.023856423725104,0.0451071891768176,0.0453607962971905,7.17735973644735e-06,0,0,8.999928000576e-06,0,1.40749915550051e-05,7.86843968840979e-06,0,1.60995596770428e-05,1.47313372371377e-05,6.75292401609897e-06,2.85610921761648e-05,1.60814363938987e-05,1.77578889421626e-05,0,8.26952020243785e-06,8.38454895318906e-06,0,1.96763244625904e-05,4.18839396033591e-05,1.80040689195758e-05,8.15594160345812e-06,0,0,1.41786653622295e-05,1.40515551558669e-05,8.28116201265362e-06,2.74742886448765e-05,0,1.67931752535769e-05,2.94275603816755e-05,7.0206477249591e-06,6.98246006032845e-06,3.21533069676216e-05,1.19029197862236e-05,2.87268270261989e-05,0,0,1.76783078323743e-05,7.82766610307471e-06,9.28212077895558e-06,1.5199762883699e-05,0,7.43383883437407e-06,0,0,0,0,0,1.48992438633739e-05,8.11240549047604e-06,0,4.14281670107506e-05,1.02192018803331e-05,0,0,8.95664090139634e-06,0
"Alistipes",0.00345369726023867,0.00602036953249799,0.00921984090300922,0.00566150178784267,0.0168753491734858,0.0129790385840491,0.00560930729506737,0.00909002997775844,0.00697546181417149,0.00660695792259599,0.00746289515610588,0.00786368649046051,0.00644963582719252,0.00744283105816885,0.00411392637541047,0.00386882966053424,0.00727373401792006,0.00785690978721943,0.00569820367603627,0.0079214435755321,0.00851446767271217,0.00681421802410829,0.0162468666757125,0.00664623914788065,0.00771812933906365,0.00820853825937601,5.02415181551315e-05,4.74663158679894e-05,4.23678546613114e-05,6.2999496004032e-05,7.88016419396666e-05,7.74124535525279e-05,0.000118026595326147,3.89337347833987e-05,7.24480185466928e-05,0.000139947703752808,6.07763161448907e-05,8.56832765284945e-05,4.82443091816961e-05,7.10315557686502e-05,5.69930468482845e-05,2.48085606073136e-05,0.000251536468595672,4.18950528925043e-05,1.96763244625904e-05,0.000397897426231911,0.000486109860828547,0.00106842835005301,0.000160720025715204,9.60472203061287e-05,0.000893255917820456,6.32319982014009e-05,4.96869720759217e-05,7.32647697196707e-05,4.38717440898493e-05,6.71727010143078e-05,0.000117710241526702,8.42477726995093e-05,5.58596804826276e-05,0.000482299604514324,0.000202349636365801,9.57560900873296e-05,7.03425683076583e-05,5.94830919311186e-05,7.07132313294971e-05,0.000156553322061494,0.000380566951937179,0.00249276111292664,5.61153732073142e-05,8.92060660124889e-05,0.000165101262107426,0.000396063531275593,4.76472470101353e-05,0.000132658669244035,0.000150777581527592,0.000238387901813983,0.00111951195768569,0.000425680709062438,0.000365948808594964,0.000439425680854325,4.25665954385636e-05,0.000474553007570946,0.000501571890478195,0.000208642820183272
"Helicobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17735973644735e-06,0,0,0,0,0.0313238937056638,0.0311983633645448,0.0312637890310691,0.000933774461268484,0.000920708577321106,0.000931903514221658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98246006032845e-06,0,1.19029197862236e-05,0,1.00489383296655e-05,0,0,0,0,0,0,0,9.17229233930144e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neisseria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29554242357919e-06,0,0,0,0,0,0,0,0.0260387343767594,0.0277991974191518,0.0309977418433826,0.00068423128627432,0.00076602953633116,0.000837362577996272,0,0,8.87894447108128e-06,0,0,0,0,0,0,9.00203445978791e-06,0,0,1.74631309647507e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01648188675918e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcaceae UCG-002",0.000412381762416557,3.69347824079631e-05,0.00285433948800285,0.000885157400266424,0.00473232771369417,0.00374557707215609,5.93577491541521e-05,2.41756116429746e-05,4.82492417976289e-05,4.7945993632772e-05,0.000160717779579059,0.00510310727336942,0.000919340355478271,0.00446048169724372,2.20388912968418e-05,1.47947596961156e-05,8.3895432732642e-05,0.000180322519706675,0.000729648031687572,0.00129071444840938,0.0054455674004338,0.0012270222716118,0.0035921643683004,0.000437732545414752,0.000222516084734125,0.000772568306764801,2.87094389457894e-05,6.78090226685563e-05,1.69471418645245e-05,1.7999856001152e-05,1.43275712617576e-05,7.03749577750253e-05,0.000133763474702966,1.29779115944662e-05,4.82986790311285e-05,0.000117850697897102,2.70116960643959e-05,9.52036405872161e-06,1.60814363938987e-05,7.10315557686502e-05,3.56206542801778e-05,4.13476010121893e-05,0.000192844625923348,2.79300352616695e-05,9.83816223129519e-06,0.000335071516826873,0.000279063068253425,0.000326237664138325,3.57155612700454e-05,3.49262619295013e-05,0.000311930637969048,2.10773327338003e-05,2.48434860379608e-05,8.24228659346295e-05,3.13369600641781e-05,2.51897628803654e-05,1.47137801908377e-05,3.51032386247955e-05,4.88772204222992e-05,0.00046086406653591,0.000119029197862236,6.70292630611307e-05,5.02446916483274e-05,0.000104095410879458,5.30349234971229e-05,0.000211346984783017,0.000324874227263445,0.00130717960799812,4.00824094337959e-05,5.20368718406185e-05,2.75168770179043e-05,0.00014768470657734,5.44539965830117e-05,0.000180036765402619,0.000107698272519709,2.23488657950609e-05,0.000275821786676185,0.000197637472064703,0.000179522057046586,0.000311685657350161,2.55399572631382e-05,0.000175219572026195,0.00017017617712653,8.34571280733087e-05
"Lachnospiraceae NK4A136 group",0.000193303951132761,2.77010868059724e-05,0.000510861897000511,0.000227862301058683,0.000805152979066023,0.000468197134019511,1.4839437288538e-05,4.83512232859491e-05,6.8927488282327e-06,4.7945993632772e-05,0.000146742320485228,0.000648700077123231,0.000334953462848672,0.00253890966002956,2.20388912968418e-05,1.47947596961156e-05,5.87268029128494e-05,0.000918786171838775,0.000147666863555818,0.000911092551818389,0.000807605334810097,0.00035498757543486,0.00599884308026309,0.000481505799956227,0.000158940060524375,0.0002000400080016,7.17735973644735e-06,6.78090226685563e-06,2.54207127967868e-05,8.999928000576e-06,1.43275712617576e-05,2.81499831100101e-05,5.50790778188685e-05,1.29779115944662e-05,3.21991193540857e-05,5.89253489485508e-05,4.05175440965938e-05,2.85610921761648e-05,2.41221545908481e-05,2.66368334132438e-05,7.12413085603556e-06,8.26952020243785e-06,5.86918426723234e-05,2.09475264462521e-05,9.83816223129519e-06,6.28259094050386e-05,8.10183101380912e-05,4.07797080172906e-05,2.6786670952534e-05,1.74631309647507e-05,9.21613248544915e-05,1.40515551558669e-05,1.65623240253072e-05,4.57904810747942e-05,2.50695680513425e-05,8.39658762678847e-06,3.67844504770943e-05,2.80825908998364e-05,3.49123003016423e-05,8.57421519136577e-05,8.33204385035649e-05,1.91512180174659e-05,0,2.23061594741695e-05,1.76783078323743e-05,8.61043271338218e-05,8.35390870106002e-05,0.000319195020557679,4.80988913205551e-05,0,1.83445846786029e-05,8.72682357047917e-05,2.04202487186294e-05,3.79024769268672e-05,4.30793090078835e-05,0.000111744328975305,7.30116494142843e-05,2.28043236997735e-05,4.83328615125424e-05,0.000102192018803331,2.55399572631382e-05,0.000116813048017464,5.3739845408378e-05,2.50371384219926e-05
"[Eubacterium] coprostanoligenes group",0.000180417021057244,0,0.000591951087000592,0.000341793451588025,0.000558677577311118,0.000591002939663973,0,8.05853721432486e-06,0,1.91783974531088e-05,8.38527545629874e-05,0.00437512163126446,0.00329964794253054,0.00986001217285453,0,7.39737984805782e-06,8.3895432732642e-06,6.86942932215906e-05,0.000451686876758973,0.000354313770151596,0.00466103650376113,0.00375052090568134,0.0004713376705921,0.000167797475742321,0.00013986725326145,0.000331100702899201,7.17735973644735e-06,1.35618045337113e-05,0,0,0,7.03749577750253e-06,2.36053190652294e-05,6.48895579723311e-06,0,5.89253489485508e-05,1.35058480321979e-05,0,0,3.55157778843251e-05,0,0,3.35381958127563e-05,6.98250881541738e-06,0,3.14129547025193e-05,3.60081378391517e-05,6.5247532827665e-05,8.92889031751134e-06,1.74631309647507e-05,0.00012051865557895,7.02577757793344e-06,0,0,0,0.000159535164908981,6.62120108587698e-05,1.40412954499182e-05,1.39649201206569e-05,6.43066139352432e-05,1.19029197862236e-05,5.74536540523977e-05,1.00489383296655e-05,1.48707729827796e-05,1.76783078323743e-05,7.04489949276724e-05,5.56927246737335e-05,0.000402793716418024,8.01648188675918e-06,1.48676776687481e-05,2.75168770179043e-05,0,6.80674957287646e-06,0.000104231811548885,0,2.23488657950609e-05,6.48992439238083e-05,5.32100886328048e-05,0.000393567586602131,0.000189055234786163,8.51331908771273e-06,0.000211723649531653,0.000107479690816756,0
"Actinomyces",0,0,0,0,0,0,0,0,0,0,0,0,7.12666942231218e-06,6.08642726719416e-05,0,0,0,0,8.68628609151871e-06,0,0,3.08684848204226e-05,0,0,0,0,0,0,0,0,0,0.0128926922643846,0.0131245574002675,0.0146325953227607,4.02488991926071e-05,5.89253489485508e-05,5.40233921287918e-05,0,0,0,0,0,0,0,0,0,0,8.15594160345812e-06,0,8.73156548237534e-06,1.41786653622295e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43383883437407e-06,0,0,0,0,0,0,0,0,1.38093890035835e-05,0,0,0,0,0
"Ruminococcus 1",0.00467795561741282,3.69347824079631e-05,0.00236780434800237,0.00233997055317956,0.00424759275690953,0.00481245250869235,0.000103876061019766,4.83512232859491e-05,3.44637441411635e-05,0.000134248782171762,0.000370349665986528,0.0230720994096829,0.00361322139711227,0.012485870793844,7.34629709894728e-05,7.39737984805782e-05,0.000125843149098963,0.000197496093012073,0.0028317292658351,0.00172095259787918,0.0268817204301075,0.00536339923754842,0.00445628343105258,0.00152476836652805,0.00064847544693945,0.0013933821247008,4.30641584186841e-05,9.49326317359788e-05,2.54207127967868e-05,9.89992080063359e-05,2.14913568926363e-05,7.74124535525279e-05,0.000165237233456606,3.24447789861655e-05,5.63484588696499e-05,0.000265164070268479,4.72704681126928e-05,7.61629124697728e-05,4.82443091816961e-05,8.87894447108128e-05,0.000121110224552605,2.48085606073136e-05,0.000159306430110592,4.18950528925043e-05,3.93526489251808e-05,0.000261774622520994,0.000468105791908971,0.000375173313759073,4.46444515875567e-05,6.98525238590027e-05,0.000474985289634687,4.21546654676006e-05,4.96869720759217e-05,0.000439588618318024,3.76043520770137e-05,0.00010915563914825,9.56395712404452e-05,8.42477726995093e-05,5.58596804826276e-05,0.000310815300687009,0.000107126278076012,0.000383024360349318,6.02936299779928e-05,6.69184784225084e-05,0.000106069846994246,0.000360072640741437,0.000529080884400468,0.0031159513911583,0.000120247228301388,0.000170978293190604,0.000119239800410919,0.000134258824161218,6.80674957287646e-05,0.000596964011598158,0.000351814356897715,0.000305434499199166,0.000746341305123795,0.00041807926782918,0.00166403137493182,0.00136937305196464,0.000144726424491116,0.00146746391571939,0.00120914652168851,0.000141877117724625
"Roseburia",0.00167530090981726,4.61684780099539e-05,0.00451666788300452,0.00237502629180397,0.00561142331328667,0.00623239463645644,2.9678874577076e-05,3.22341488572994e-05,1.37854976564654e-05,8.63027885389897e-05,0.000251558263688962,0.00601128738134194,0.00377000812440314,0.0111816363794453,1.46925941978946e-05,7.39737984805782e-06,8.3895432732642e-05,0.000171735733053977,0.000990236614433133,0.00260673702325817,0.00620702385896903,0.00318717105770863,0.00209245359823463,0.00121835558473773,0.000464104976731175,0.000834649688558401,7.17735973644735e-06,4.74663158679894e-05,0,5.3999568003456e-05,7.16378563087878e-06,2.81499831100101e-05,8.65528365725077e-05,1.29779115944662e-05,4.82986790311285e-05,0.000110485029278533,4.05175440965938e-05,0,1.60814363938987e-05,4.43947223554064e-05,1.42482617120711e-05,3.30780808097514e-05,0.000201229174876538,0,9.83816223129519e-06,0.000502607275240309,0.000639144446644942,0.000440420846586738,9.82177934926247e-05,4.36578274118767e-05,0.000191411982390098,2.81031103117338e-05,1.65623240253072e-05,0.000174003828084218,6.26739201283562e-06,5.03795257607308e-05,7.35689009541886e-05,5.61651817996728e-05,2.79298402413138e-05,0.000782397136212126,0.000178543796793353,0.000114907308104795,9.04404449669892e-05,2.97415459655593e-05,8.83915391618714e-06,0.000148725655958419,0.00048267028050569,0.00232556372120595,4.80988913205551e-05,0.000111507582515611,3.66891693572058e-05,0.000107407059328974,3.40337478643823e-05,0.000189512384634336,0.000186677005700829,9.68450851119306e-05,0.00104650030827141,0.000304057649330313,0.000649041283168426,0.000689796126922487,0.000102159829052553,0.000569463609085135,0.000600094940393555,0.000141877117724625
"Anaerofilum",0,0,0,0,0,0,0,0,0,0,0,0,7.12666942231218e-06,0,0,0,0,0,0,0,0,0,7.14147985745606e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43538649138982e-06,8.83915391618714e-06,0,0,0,0,0,9.17229233930144e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lachnoclostridium",0.128199180391247,0.0745528582904736,0.123636687993124,0.107042697889645,0.108342370764731,0.166156255036957,0.0981777171009675,0.0727524739709248,0.0792735042735043,0.0723313259943999,0.0660550074069933,0.0493084136400003,0.053008167163158,0.0329884357881923,0.0679091703826686,0.102919745826028,0.103870935266284,0.101504405021553,0.0984416802751815,0.122972186369043,0.0459412063316258,0.052445555709898,0.0841909060395495,0.090880571970526,0.0857386262492689,0.0910940808851426,4.30641584186841e-05,3.39045113342781e-05,5.08414255935736e-05,1.7999856001152e-05,0,7.74124535525279e-05,1.57368793768196e-05,3.24447789861655e-05,5.63484588696499e-05,9.57536920413951e-05,6.75292401609897e-06,5.71221843523296e-05,5.62850273786455e-05,1.77578889421626e-05,2.13723925681067e-05,6.61561616195028e-05,2.51536468595672e-05,2.09475264462521e-05,2.95144866938856e-05,0.000366484471529392,0.000288065102713213,0.000138651007258788,2.6786670952534e-05,3.49262619295013e-05,0.000113429322897836,4.21546654676006e-05,9.10927821391898e-05,4.57904810747942e-05,2.50695680513425e-05,4.19829381339424e-05,2.94275603816755e-05,3.51032386247955e-05,5.58596804826276e-05,0.000128613227870486,7.14175187173414e-05,4.78780450436648e-05,3.01468149889964e-05,1.48707729827796e-05,4.41957695809357e-05,7.82766610307471e-05,0.000148513932463289,0.000524391819487616,4.80988913205551e-05,2.97353553374963e-05,0,5.37035296644872e-05,1.36134991457529e-05,2.84268576951504e-05,4.30793090078835e-05,7.44962193168697e-06,0.000235259759223805,6.08115298660626e-05,0.000124284501032252,0.000153288028204997,4.25665954385636e-05,0.000255528542538202,0.000179132818027927,2.50371384219926e-05
