"","Genus","value","Type"
"1838","Phascolarctobacterium","NA","PC07578-MSA1001_Diff"
"1839","Phenylobacterium","NA","PC07578-MSA1001_Diff"
"1840","Porphyromonas","NA","PC07578-MSA1001_Diff"
"1841","Prevotella","NA","PC07578-MSA1001_Diff"
"1842","Pseudobutyrivibrio","NA","PC07578-MSA1001_Diff"
"1843","Rhizobium","NA","PC07578-MSA1001_Diff"
"1844","Roseburia","NA","PC07578-MSA1001_Diff"
"1845","Rothia","NA","PC07578-MSA1001_Diff"
"1846","Rubellimicrobium","NA","PC07578-MSA1001_Diff"
"1847","Ruminococcus","NA","PC07578-MSA1001_Diff"
"1848","Salinarimonas","NA","PC07578-MSA1001_Diff"
"1849","Scardovia","NA","PC07578-MSA1001_Diff"
"1850","Sediminibacterium","NA","PC07578-MSA1001_Diff"
"1851","Solobacterium","NA","PC07578-MSA1001_Diff"
"1852","Sphingomonas","NA","PC07578-MSA1001_Diff"
"1853","Stomatobaculum","NA","PC07578-MSA1001_Diff"
"1854","Succiniclasticum","NA","PC07578-MSA1001_Diff"
"1855","Sutterella","NA","PC07578-MSA1001_Diff"
"1856","Synergistes","NA","PC07578-MSA1001_Diff"
"1857","Thalassospira","NA","PC07578-MSA1001_Diff"
"1858","Treponema","NA","PC07578-MSA1001_Diff"
"1859","Turicibacter","NA","PC07578-MSA1001_Diff"
"1860","uncultured","NA","PC07578-MSA1001_Diff"
"1861","Veillonella","NA","PC07578-MSA1001_Diff"
"1862","Weissella","NA","PC07578-MSA1001_Diff"
"1863","Acinetobacter","NA","PC07578-MSA1002_Diff"
"1864","Actinomyces","NA","PC07578-MSA1002_Diff"
"1865","Alistipes","NA","PC07578-MSA1002_Diff"
"1866","Anaerostipes","NA","PC07578-MSA1002_Diff"
"1867","Bacteroides","NA","PC07578-MSA1002_Diff"
"1868","Bifidobacterium","NA","PC07578-MSA1002_Diff"
"1869","Bilophila","NA","PC07578-MSA1002_Diff"
"1870","Clostridium","NA","PC07578-MSA1002_Diff"
"1871","Lachnoclostridium","NA","PC07578-MSA1002_Diff"
"1872","Collinsella","NA","PC07578-MSA1002_Diff"
"1873","Coprobacillus","NA","PC07578-MSA1002_Diff"
"1874","Cryptococcus",NA,"PC07578-MSA1002_Diff"
"1875","Deinococcus","NA","PC07578-MSA1002_Diff"
"1876","Enterococcus","-79.8241732545058","PC07578-MSA1002_Diff"
"1877","Fusobacterium","NA","PC07578-MSA1002_Diff"
"1878","Helicobacter","NA","PC07578-MSA1002_Diff"
"1879","Listeria","-100","PC07578-MSA1002_Diff"
"1880","Neisseria","NA","PC07578-MSA1002_Diff"
"1881","Paenibacillus","NA","PC07578-MSA1002_Diff"
"1882","Parabacteroides","NA","PC07578-MSA1002_Diff"
"1883","Pediococcus","NA","PC07578-MSA1002_Diff"
"1884","Porphyromonadaceae","NA","PC07578-MSA1002_Diff"
"1885","Propionibacterium","NA","PC07578-MSA1002_Diff"
"1886","Pseudomonas","-100","PC07578-MSA1002_Diff"
"1887","Pyramidobacter","NA","PC07578-MSA1002_Diff"
"1888","Ralstonia","NA","PC07578-MSA1002_Diff"
"1889","Rhodobacter","NA","PC07578-MSA1002_Diff"
"1890","Saccharomyces",NA,"PC07578-MSA1002_Diff"
"1891","Salmonella",NA,"PC07578-MSA1002_Diff"
"1892","Streptococcus","NA","PC07578-MSA1002_Diff"
"1893","Subdoligranulum","NA","PC07578-MSA1002_Diff"
"1894","Abiotrophia","NA","PC07578-MSA1002_Diff"
"1895","Acetanaerobacterium","NA","PC07578-MSA1002_Diff"
"1896","Acidaminococcus","NA","PC07578-MSA1002_Diff"
"1897","Actinobacillus","NA","PC07578-MSA1002_Diff"
"1898","Adlercreutzia","NA","PC07578-MSA1002_Diff"
"1899","Akkermansia","NA","PC07578-MSA1002_Diff"
"1900","Alcaligenes","NA","PC07578-MSA1002_Diff"
"1901","Alkanindiges","NA","PC07578-MSA1002_Diff"
"1902","Alloprevotella","NA","PC07578-MSA1002_Diff"
"1903","Anaerococcus","NA","PC07578-MSA1002_Diff"
"1904","Anaerofilum","NA","PC07578-MSA1002_Diff"
"1905","Anaerofustis","NA","PC07578-MSA1002_Diff"
"1906","Anaeromyxobacter","NA","PC07578-MSA1002_Diff"
"1907","Anaerosporobacter","NA","PC07578-MSA1002_Diff"
"1908","Anaerotruncus","NA","PC07578-MSA1002_Diff"
"1909","Arthrobacter","NA","PC07578-MSA1002_Diff"
"1910","Atopobium","NA","PC07578-MSA1002_Diff"
"1911","Azospirillum","NA","PC07578-MSA1002_Diff"
"1912","Basidiomycota","NA","PC07578-MSA1002_Diff"
"1913","Bergeyella","NA","PC07578-MSA1002_Diff"
"1914","Blautia","NA","PC07578-MSA1002_Diff"
"1915","Bradyrhizobium","NA","PC07578-MSA1002_Diff"
"1916","Brevundimonas","NA","PC07578-MSA1002_Diff"
"1917","Bryobacter","NA","PC07578-MSA1002_Diff"
"1918","Butyricimonas","NA","PC07578-MSA1002_Diff"
"1919","Campylobacter","NA","PC07578-MSA1002_Diff"
"1920","Candidatus Planktophila","NA","PC07578-MSA1002_Diff"
"1921","Capnocytophaga","NA","PC07578-MSA1002_Diff"
"1922","Christensenella","NA","PC07578-MSA1002_Diff"
"1923","Clostridium sensu stricto 1","NA","PC07578-MSA1002_Diff"
"1924","Coprococcus","NA","PC07578-MSA1002_Diff"
"1925","Corynebacterium","NA","PC07578-MSA1002_Diff"
"1926","Desulfovibrio","NA","PC07578-MSA1002_Diff"
"1927","Devosia","NA","PC07578-MSA1002_Diff"
"1928","Dialister","NA","PC07578-MSA1002_Diff"
"1929","Dolosigranulum","NA","PC07578-MSA1002_Diff"
"1930","Dorea","NA","PC07578-MSA1002_Diff"
"1931","Eggerthella","NA","PC07578-MSA1002_Diff"
"1932","Eggerthia","NA","PC07578-MSA1002_Diff"
"1933","Enterorhabdus","NA","PC07578-MSA1002_Diff"
"1934","Faecalibacterium","NA","PC07578-MSA1002_Diff"
"1935","Finegoldia","NA","PC07578-MSA1002_Diff"
"1936","Flavonifractor","NA","PC07578-MSA1002_Diff"
"1937","Gemella","NA","PC07578-MSA1002_Diff"
"1938","Gordonibacter","NA","PC07578-MSA1002_Diff"
"1939","Granulicatella","NA","PC07578-MSA1002_Diff"
"1940","Haemophilus","NA","PC07578-MSA1002_Diff"
"1941","Holdemania","NA","PC07578-MSA1002_Diff"
"1942","Incertae Sedis","NA","PC07578-MSA1002_Diff"
"1943","Intestinimonas","NA","PC07578-MSA1002_Diff"
"1944","Lachnoanaerobaculum","NA","PC07578-MSA1002_Diff"
"1945","Lachnospira","NA","PC07578-MSA1002_Diff"
"1946","Lactococcus","NA","PC07578-MSA1002_Diff"
"1947","Lautropia","NA","PC07578-MSA1002_Diff"
"1948","Leptotrichia","NA","PC07578-MSA1002_Diff"
"1949","Leuconostoc","NA","PC07578-MSA1002_Diff"
"1950","Lysobacter","NA","PC07578-MSA1002_Diff"
"1951","Marvinbryantia","NA","PC07578-MSA1002_Diff"
"1952","Massilia","NA","PC07578-MSA1002_Diff"
"1953","Megasphaera","NA","PC07578-MSA1002_Diff"
"1954","Methylobacterium","NA","PC07578-MSA1002_Diff"
"1955","Mogibacterium","NA","PC07578-MSA1002_Diff"
"1956","Moraxella","NA","PC07578-MSA1002_Diff"
"1957","Mycobacterium","NA","PC07578-MSA1002_Diff"
"1958","Nevskia","NA","PC07578-MSA1002_Diff"
"1959","Nocardioides","NA","PC07578-MSA1002_Diff"
"1960","Nosocomiicoccus","NA","PC07578-MSA1002_Diff"
"1961","Odoribacter","NA","PC07578-MSA1002_Diff"
"1962","Oribacterium","NA","PC07578-MSA1002_Diff"
"1963","Oscillibacter","NA","PC07578-MSA1002_Diff"
"1964","Oscillospira","NA","PC07578-MSA1002_Diff"
"1965","other","NA","PC07578-MSA1002_Diff"
"1966","Papillibacter","NA","PC07578-MSA1002_Diff"
"1967","Paracoccus","NA","PC07578-MSA1002_Diff"
"1968","Parasutterella","NA","PC07578-MSA1002_Diff"
"1969","Pedobacter","NA","PC07578-MSA1002_Diff"
"1970","Peptoniphilus","NA","PC07578-MSA1002_Diff"
"1971","Phascolarctobacterium","NA","PC07578-MSA1002_Diff"
"1972","Phenylobacterium","NA","PC07578-MSA1002_Diff"
"1973","Porphyromonas","NA","PC07578-MSA1002_Diff"
"1974","Prevotella","NA","PC07578-MSA1002_Diff"
"1975","Pseudobutyrivibrio","NA","PC07578-MSA1002_Diff"
"1976","Rhizobium","NA","PC07578-MSA1002_Diff"
"1977","Roseburia","NA","PC07578-MSA1002_Diff"
"1978","Rothia","NA","PC07578-MSA1002_Diff"
"1979","Rubellimicrobium","NA","PC07578-MSA1002_Diff"
"1980","Ruminococcus","NA","PC07578-MSA1002_Diff"
"1981","Salinarimonas","NA","PC07578-MSA1002_Diff"
"1982","Scardovia","NA","PC07578-MSA1002_Diff"
"1983","Sediminibacterium","NA","PC07578-MSA1002_Diff"
"1984","Solobacterium","NA","PC07578-MSA1002_Diff"
"1985","Sphingomonas","NA","PC07578-MSA1002_Diff"
"1986","Stomatobaculum","NA","PC07578-MSA1002_Diff"
"1987","Succiniclasticum","NA","PC07578-MSA1002_Diff"
"1988","Sutterella","NA","PC07578-MSA1002_Diff"
"1989","Synergistes","NA","PC07578-MSA1002_Diff"
"1990","Thalassospira","NA","PC07578-MSA1002_Diff"
"1991","Treponema","NA","PC07578-MSA1002_Diff"
"1992","Turicibacter","NA","PC07578-MSA1002_Diff"
"1993","uncultured","NA","PC07578-MSA1002_Diff"
"1994","Veillonella","NA","PC07578-MSA1002_Diff"
"1995","Weissella","NA","PC07578-MSA1002_Diff"
"1996","Acinetobacter","NA","PC07578-MSA1003_Diff"
"1997","Actinomyces","NA","PC07578-MSA1003_Diff"
"1998","Alistipes","NA","PC07578-MSA1003_Diff"
"1999","Anaerostipes","NA","PC07578-MSA1003_Diff"
"2000","Bacteroides","NA","PC07578-MSA1003_Diff"
"2001","Bifidobacterium","NA","PC07578-MSA1003_Diff"
"2002","Bilophila","NA","PC07578-MSA1003_Diff"
"2003","Clostridium","NA","PC07578-MSA1003_Diff"
"2004","Lachnoclostridium","NA","PC07578-MSA1003_Diff"
"2005","Collinsella","NA","PC07578-MSA1003_Diff"
"2006","Coprobacillus","NA","PC07578-MSA1003_Diff"
"2007","Cryptococcus",NA,"PC07578-MSA1003_Diff"
"2008","Deinococcus","NA","PC07578-MSA1003_Diff"
"2009","Enterococcus","-99.523026196546","PC07578-MSA1003_Diff"
"2010","Fusobacterium","NA","PC07578-MSA1003_Diff"
"2011","Helicobacter","NA","PC07578-MSA1003_Diff"
"2012","Listeria","-100","PC07578-MSA1003_Diff"
"2013","Neisseria","NA","PC07578-MSA1003_Diff"
"2014","Paenibacillus","NA","PC07578-MSA1003_Diff"
"2015","Parabacteroides","NA","PC07578-MSA1003_Diff"
"2016","Pediococcus","NA","PC07578-MSA1003_Diff"
"2017","Porphyromonadaceae","NA","PC07578-MSA1003_Diff"
"2018","Propionibacterium","NA","PC07578-MSA1003_Diff"
"2019","Pseudomonas","-100","PC07578-MSA1003_Diff"
"2020","Pyramidobacter","NA","PC07578-MSA1003_Diff"
"2021","Ralstonia","NA","PC07578-MSA1003_Diff"
"2022","Rhodobacter","NA","PC07578-MSA1003_Diff"
"2023","Saccharomyces",NA,"PC07578-MSA1003_Diff"
"2024","Salmonella",NA,"PC07578-MSA1003_Diff"
"2025","Streptococcus","NA","PC07578-MSA1003_Diff"
"2026","Subdoligranulum","NA","PC07578-MSA1003_Diff"
"2027","Abiotrophia","NA","PC07578-MSA1003_Diff"
"2028","Acetanaerobacterium","NA","PC07578-MSA1003_Diff"
"2029","Acidaminococcus","NA","PC07578-MSA1003_Diff"
"2030","Actinobacillus","NA","PC07578-MSA1003_Diff"
"2031","Adlercreutzia","NA","PC07578-MSA1003_Diff"
"2032","Akkermansia","NA","PC07578-MSA1003_Diff"
"2033","Alcaligenes","NA","PC07578-MSA1003_Diff"
"2034","Alkanindiges","NA","PC07578-MSA1003_Diff"
"2035","Alloprevotella","NA","PC07578-MSA1003_Diff"
"2036","Anaerococcus","NA","PC07578-MSA1003_Diff"
"2037","Anaerofilum","NA","PC07578-MSA1003_Diff"
"2038","Anaerofustis","NA","PC07578-MSA1003_Diff"
"2039","Anaeromyxobacter","NA","PC07578-MSA1003_Diff"
"2040","Anaerosporobacter","NA","PC07578-MSA1003_Diff"
"2041","Anaerotruncus","NA","PC07578-MSA1003_Diff"
"2042","Arthrobacter","NA","PC07578-MSA1003_Diff"
"2043","Atopobium","NA","PC07578-MSA1003_Diff"
"2044","Azospirillum","NA","PC07578-MSA1003_Diff"
"2045","Basidiomycota","NA","PC07578-MSA1003_Diff"
"2046","Bergeyella","NA","PC07578-MSA1003_Diff"
"2047","Blautia","NA","PC07578-MSA1003_Diff"
"2048","Bradyrhizobium","NA","PC07578-MSA1003_Diff"
"2049","Brevundimonas","NA","PC07578-MSA1003_Diff"
"2050","Bryobacter","NA","PC07578-MSA1003_Diff"
"2051","Butyricimonas","NA","PC07578-MSA1003_Diff"
"2052","Campylobacter","NA","PC07578-MSA1003_Diff"
"2053","Candidatus Planktophila","NA","PC07578-MSA1003_Diff"
"2054","Capnocytophaga","NA","PC07578-MSA1003_Diff"
"2055","Christensenella","NA","PC07578-MSA1003_Diff"
"2056","Clostridium sensu stricto 1","NA","PC07578-MSA1003_Diff"
"2057","Coprococcus","NA","PC07578-MSA1003_Diff"
"2058","Corynebacterium","NA","PC07578-MSA1003_Diff"
"2059","Desulfovibrio","NA","PC07578-MSA1003_Diff"
"2060","Devosia","NA","PC07578-MSA1003_Diff"
"2061","Dialister","NA","PC07578-MSA1003_Diff"
"2062","Dolosigranulum","NA","PC07578-MSA1003_Diff"
"2063","Dorea","NA","PC07578-MSA1003_Diff"
"2064","Eggerthella","NA","PC07578-MSA1003_Diff"
"2065","Eggerthia","NA","PC07578-MSA1003_Diff"
"2066","Enterorhabdus","NA","PC07578-MSA1003_Diff"
"2067","Faecalibacterium","NA","PC07578-MSA1003_Diff"
"2068","Finegoldia","NA","PC07578-MSA1003_Diff"
"2069","Flavonifractor","NA","PC07578-MSA1003_Diff"
"2070","Gemella","NA","PC07578-MSA1003_Diff"
"2071","Gordonibacter","NA","PC07578-MSA1003_Diff"
"2072","Granulicatella","NA","PC07578-MSA1003_Diff"
"2073","Haemophilus","NA","PC07578-MSA1003_Diff"
"2074","Holdemania","NA","PC07578-MSA1003_Diff"
"2075","Incertae Sedis","NA","PC07578-MSA1003_Diff"
"2076","Intestinimonas","NA","PC07578-MSA1003_Diff"
"2077","Lachnoanaerobaculum","NA","PC07578-MSA1003_Diff"
"2078","Lachnospira","NA","PC07578-MSA1003_Diff"
"2079","Lactococcus","NA","PC07578-MSA1003_Diff"
"2080","Lautropia","NA","PC07578-MSA1003_Diff"
"2081","Leptotrichia","NA","PC07578-MSA1003_Diff"
"2082","Leuconostoc","NA","PC07578-MSA1003_Diff"
"2083","Lysobacter","NA","PC07578-MSA1003_Diff"
"2084","Marvinbryantia","NA","PC07578-MSA1003_Diff"
"2085","Massilia","NA","PC07578-MSA1003_Diff"
"2086","Megasphaera","NA","PC07578-MSA1003_Diff"
"2087","Methylobacterium","NA","PC07578-MSA1003_Diff"
"2088","Mogibacterium","NA","PC07578-MSA1003_Diff"
"2089","Moraxella","NA","PC07578-MSA1003_Diff"
"2090","Mycobacterium","NA","PC07578-MSA1003_Diff"
"2091","Nevskia","NA","PC07578-MSA1003_Diff"
"2092","Nocardioides","NA","PC07578-MSA1003_Diff"
"2093","Nosocomiicoccus","NA","PC07578-MSA1003_Diff"
"2094","Odoribacter","NA","PC07578-MSA1003_Diff"
"2095","Oribacterium","NA","PC07578-MSA1003_Diff"
"2096","Oscillibacter","NA","PC07578-MSA1003_Diff"
"2097","Oscillospira","NA","PC07578-MSA1003_Diff"
"2098","other","NA","PC07578-MSA1003_Diff"
"2099","Papillibacter","NA","PC07578-MSA1003_Diff"
"2100","Paracoccus","NA","PC07578-MSA1003_Diff"
"2101","Parasutterella","NA","PC07578-MSA1003_Diff"
"2102","Pedobacter","NA","PC07578-MSA1003_Diff"
"2103","Peptoniphilus","NA","PC07578-MSA1003_Diff"
"2104","Phascolarctobacterium","NA","PC07578-MSA1003_Diff"
"2105","Phenylobacterium","NA","PC07578-MSA1003_Diff"
"2106","Porphyromonas","NA","PC07578-MSA1003_Diff"
"2107","Prevotella","NA","PC07578-MSA1003_Diff"
"2108","Pseudobutyrivibrio","NA","PC07578-MSA1003_Diff"
"2109","Rhizobium","NA","PC07578-MSA1003_Diff"
"2110","Roseburia","NA","PC07578-MSA1003_Diff"
"2111","Rothia","NA","PC07578-MSA1003_Diff"
"2112","Rubellimicrobium","NA","PC07578-MSA1003_Diff"
"2113","Ruminococcus","NA","PC07578-MSA1003_Diff"
"2114","Salinarimonas","NA","PC07578-MSA1003_Diff"
"2115","Scardovia","NA","PC07578-MSA1003_Diff"
"2116","Sediminibacterium","NA","PC07578-MSA1003_Diff"
"2117","Solobacterium","NA","PC07578-MSA1003_Diff"
"2118","Sphingomonas","NA","PC07578-MSA1003_Diff"
"2119","Stomatobaculum","NA","PC07578-MSA1003_Diff"
"2120","Succiniclasticum","NA","PC07578-MSA1003_Diff"
"2121","Sutterella","NA","PC07578-MSA1003_Diff"
"2122","Synergistes","NA","PC07578-MSA1003_Diff"
"2123","Thalassospira","NA","PC07578-MSA1003_Diff"
"2124","Treponema","NA","PC07578-MSA1003_Diff"
"2125","Turicibacter","NA","PC07578-MSA1003_Diff"
"2126","uncultured","NA","PC07578-MSA1003_Diff"
"2127","Veillonella","NA","PC07578-MSA1003_Diff"
"2128","Weissella","NA","PC07578-MSA1003_Diff"
"2129","Acinetobacter","NA","PC07578-Seq.200_Diff"
"2130","Actinomyces","NA","PC07578-Seq.200_Diff"
"2131","Alistipes","NA","PC07578-Seq.200_Diff"
"2132","Anaerostipes","NA","PC07578-Seq.200_Diff"
"2133","Bacteroides","NA","PC07578-Seq.200_Diff"
"2134","Bifidobacterium","NA","PC07578-Seq.200_Diff"
"2135","Bilophila","NA","PC07578-Seq.200_Diff"
"2136","Clostridium","NA","PC07578-Seq.200_Diff"
"2137","Lachnoclostridium","NA","PC07578-Seq.200_Diff"
"2138","Collinsella","NA","PC07578-Seq.200_Diff"
"2139","Coprobacillus","NA","PC07578-Seq.200_Diff"
"2140","Cryptococcus",NA,"PC07578-Seq.200_Diff"
"2141","Deinococcus","NA","PC07578-Seq.200_Diff"
"2142","Enterococcus","-21.459923825342","PC07578-Seq.200_Diff"
"2143","Fusobacterium","NA","PC07578-Seq.200_Diff"
"2144","Helicobacter","NA","PC07578-Seq.200_Diff"
"2145","Listeria","34.5798029125364","PC07578-Seq.200_Diff"
"2146","Neisseria","NA","PC07578-Seq.200_Diff"
"2147","Paenibacillus","NA","PC07578-Seq.200_Diff"
"2148","Parabacteroides","NA","PC07578-Seq.200_Diff"
"2149","Pediococcus","NA","PC07578-Seq.200_Diff"
"2150","Porphyromonadaceae","NA","PC07578-Seq.200_Diff"
"2151","Propionibacterium","NA","PC07578-Seq.200_Diff"
"2152","Pseudomonas","-100","PC07578-Seq.200_Diff"
"2153","Pyramidobacter","NA","PC07578-Seq.200_Diff"
"2154","Ralstonia","NA","PC07578-Seq.200_Diff"
"2155","Rhodobacter","NA","PC07578-Seq.200_Diff"
"2156","Saccharomyces",NA,"PC07578-Seq.200_Diff"
"2157","Salmonella",NA,"PC07578-Seq.200_Diff"
"2158","Streptococcus","NA","PC07578-Seq.200_Diff"
"2159","Subdoligranulum","NA","PC07578-Seq.200_Diff"
"2160","Abiotrophia","NA","PC07578-Seq.200_Diff"
"2161","Acetanaerobacterium","NA","PC07578-Seq.200_Diff"
"2162","Acidaminococcus","NA","PC07578-Seq.200_Diff"
"2163","Actinobacillus","NA","PC07578-Seq.200_Diff"
"2164","Adlercreutzia","NA","PC07578-Seq.200_Diff"
"2165","Akkermansia","NA","PC07578-Seq.200_Diff"
"2166","Alcaligenes","NA","PC07578-Seq.200_Diff"
"2167","Alkanindiges","NA","PC07578-Seq.200_Diff"
"2168","Alloprevotella","NA","PC07578-Seq.200_Diff"
"2169","Anaerococcus","NA","PC07578-Seq.200_Diff"
"2170","Anaerofilum","NA","PC07578-Seq.200_Diff"
"2171","Anaerofustis","NA","PC07578-Seq.200_Diff"
"2172","Anaeromyxobacter","NA","PC07578-Seq.200_Diff"
"2173","Anaerosporobacter","NA","PC07578-Seq.200_Diff"
"2174","Anaerotruncus","NA","PC07578-Seq.200_Diff"
"2175","Arthrobacter","NA","PC07578-Seq.200_Diff"
"2176","Atopobium","NA","PC07578-Seq.200_Diff"
"2177","Azospirillum","NA","PC07578-Seq.200_Diff"
"2178","Basidiomycota","NA","PC07578-Seq.200_Diff"
"2179","Bergeyella","NA","PC07578-Seq.200_Diff"
"2180","Blautia","NA","PC07578-Seq.200_Diff"
"2181","Bradyrhizobium","NA","PC07578-Seq.200_Diff"
"2182","Brevundimonas","NA","PC07578-Seq.200_Diff"
"2183","Bryobacter","NA","PC07578-Seq.200_Diff"
"2184","Butyricimonas","NA","PC07578-Seq.200_Diff"
"2185","Campylobacter","NA","PC07578-Seq.200_Diff"
"2186","Candidatus Planktophila","NA","PC07578-Seq.200_Diff"
"2187","Capnocytophaga","NA","PC07578-Seq.200_Diff"
"2188","Christensenella","NA","PC07578-Seq.200_Diff"
"2189","Clostridium sensu stricto 1","NA","PC07578-Seq.200_Diff"
"2190","Coprococcus","NA","PC07578-Seq.200_Diff"
"2191","Corynebacterium","NA","PC07578-Seq.200_Diff"
"2192","Desulfovibrio","NA","PC07578-Seq.200_Diff"
"2193","Devosia","NA","PC07578-Seq.200_Diff"
"2194","Dialister","NA","PC07578-Seq.200_Diff"
"2195","Dolosigranulum","NA","PC07578-Seq.200_Diff"
"2196","Dorea","NA","PC07578-Seq.200_Diff"
"2197","Eggerthella","NA","PC07578-Seq.200_Diff"
"2198","Eggerthia","NA","PC07578-Seq.200_Diff"
"2199","Enterorhabdus","NA","PC07578-Seq.200_Diff"
"2200","Faecalibacterium","NA","PC07578-Seq.200_Diff"
"2201","Finegoldia","NA","PC07578-Seq.200_Diff"
"2202","Flavonifractor","NA","PC07578-Seq.200_Diff"
"2203","Gemella","NA","PC07578-Seq.200_Diff"
"2204","Gordonibacter","NA","PC07578-Seq.200_Diff"
"2205","Granulicatella","NA","PC07578-Seq.200_Diff"
"2206","Haemophilus","NA","PC07578-Seq.200_Diff"
"2207","Holdemania","NA","PC07578-Seq.200_Diff"
"2208","Incertae Sedis","NA","PC07578-Seq.200_Diff"
"2209","Intestinimonas","NA","PC07578-Seq.200_Diff"
"2210","Lachnoanaerobaculum","NA","PC07578-Seq.200_Diff"
"2211","Lachnospira","NA","PC07578-Seq.200_Diff"
"2212","Lactococcus","NA","PC07578-Seq.200_Diff"
"2213","Lautropia","NA","PC07578-Seq.200_Diff"
"2214","Leptotrichia","NA","PC07578-Seq.200_Diff"
"2215","Leuconostoc","NA","PC07578-Seq.200_Diff"
"2216","Lysobacter","NA","PC07578-Seq.200_Diff"
"2217","Marvinbryantia","NA","PC07578-Seq.200_Diff"
"2218","Massilia","NA","PC07578-Seq.200_Diff"
"2219","Megasphaera","NA","PC07578-Seq.200_Diff"
"2220","Methylobacterium","NA","PC07578-Seq.200_Diff"
"2221","Mogibacterium","NA","PC07578-Seq.200_Diff"
"2222","Moraxella","NA","PC07578-Seq.200_Diff"
"2223","Mycobacterium","NA","PC07578-Seq.200_Diff"
"2224","Nevskia","NA","PC07578-Seq.200_Diff"
"2225","Nocardioides","NA","PC07578-Seq.200_Diff"
"2226","Nosocomiicoccus","NA","PC07578-Seq.200_Diff"
"2227","Odoribacter","NA","PC07578-Seq.200_Diff"
"2228","Oribacterium","NA","PC07578-Seq.200_Diff"
"2229","Oscillibacter","NA","PC07578-Seq.200_Diff"
"2230","Oscillospira","NA","PC07578-Seq.200_Diff"
"2231","other","NA","PC07578-Seq.200_Diff"
"2232","Papillibacter","NA","PC07578-Seq.200_Diff"
"2233","Paracoccus","NA","PC07578-Seq.200_Diff"
"2234","Parasutterella","NA","PC07578-Seq.200_Diff"
"2235","Pedobacter","NA","PC07578-Seq.200_Diff"
"2236","Peptoniphilus","NA","PC07578-Seq.200_Diff"
"2237","Phascolarctobacterium","NA","PC07578-Seq.200_Diff"
"2238","Phenylobacterium","NA","PC07578-Seq.200_Diff"
"2239","Porphyromonas","NA","PC07578-Seq.200_Diff"
"2240","Prevotella","NA","PC07578-Seq.200_Diff"
"2241","Pseudobutyrivibrio","NA","PC07578-Seq.200_Diff"
"2242","Rhizobium","NA","PC07578-Seq.200_Diff"
"2243","Roseburia","NA","PC07578-Seq.200_Diff"
"2244","Rothia","NA","PC07578-Seq.200_Diff"
"2245","Rubellimicrobium","NA","PC07578-Seq.200_Diff"
"2246","Ruminococcus","NA","PC07578-Seq.200_Diff"
"2247","Salinarimonas","NA","PC07578-Seq.200_Diff"
"2248","Scardovia","NA","PC07578-Seq.200_Diff"
"2249","Sediminibacterium","NA","PC07578-Seq.200_Diff"
"2250","Solobacterium","NA","PC07578-Seq.200_Diff"
"2251","Sphingomonas","NA","PC07578-Seq.200_Diff"
"2252","Stomatobaculum","NA","PC07578-Seq.200_Diff"
"2253","Succiniclasticum","NA","PC07578-Seq.200_Diff"
"2254","Sutterella","NA","PC07578-Seq.200_Diff"
"2255","Synergistes","NA","PC07578-Seq.200_Diff"
"2256","Thalassospira","NA","PC07578-Seq.200_Diff"
"2257","Treponema","NA","PC07578-Seq.200_Diff"
"2258","Turicibacter","NA","PC07578-Seq.200_Diff"
"2259","uncultured","NA","PC07578-Seq.200_Diff"
"2260","Veillonella","NA","PC07578-Seq.200_Diff"
"2261","Weissella","NA","PC07578-Seq.200_Diff"
"2262","Acinetobacter","NA","PC07578-Seq.2000_Diff"
"2263","Actinomyces","NA","PC07578-Seq.2000_Diff"
"2264","Alistipes","NA","PC07578-Seq.2000_Diff"
"2265","Anaerostipes","NA","PC07578-Seq.2000_Diff"
"2266","Bacteroides","NA","PC07578-Seq.2000_Diff"
"2267","Bifidobacterium","NA","PC07578-Seq.2000_Diff"
"2268","Bilophila","NA","PC07578-Seq.2000_Diff"
"2269","Clostridium","NA","PC07578-Seq.2000_Diff"
"2270","Lachnoclostridium","NA","PC07578-Seq.2000_Diff"
"2271","Collinsella","NA","PC07578-Seq.2000_Diff"
"2272","Coprobacillus","NA","PC07578-Seq.2000_Diff"
"2273","Cryptococcus",NA,"PC07578-Seq.2000_Diff"
"2274","Deinococcus","NA","PC07578-Seq.2000_Diff"
"2275","Enterococcus","-5.03486069165763","PC07578-Seq.2000_Diff"
"2276","Fusobacterium","NA","PC07578-Seq.2000_Diff"
"2277","Helicobacter","NA","PC07578-Seq.2000_Diff"
"2278","Listeria","35.7142857142857","PC07578-Seq.2000_Diff"
"2279","Neisseria","NA","PC07578-Seq.2000_Diff"
"2280","Paenibacillus","NA","PC07578-Seq.2000_Diff"
"2281","Parabacteroides","NA","PC07578-Seq.2000_Diff"
"2282","Pediococcus","NA","PC07578-Seq.2000_Diff"
"2283","Porphyromonadaceae","NA","PC07578-Seq.2000_Diff"
"2284","Propionibacterium","NA","PC07578-Seq.2000_Diff"
"2285","Pseudomonas","-100","PC07578-Seq.2000_Diff"
"2286","Pyramidobacter","NA","PC07578-Seq.2000_Diff"
"2287","Ralstonia","NA","PC07578-Seq.2000_Diff"
"2288","Rhodobacter","NA","PC07578-Seq.2000_Diff"
"2289","Saccharomyces",NA,"PC07578-Seq.2000_Diff"
"2290","Salmonella",NA,"PC07578-Seq.2000_Diff"
"2291","Streptococcus","NA","PC07578-Seq.2000_Diff"
