"","SC249360.PC04924.C01","SC249365.PC04924.H01","SC249382.PC04924.D02","SC249385.PC04924.G02","SC249394.PC04924.G03","SC249398.PC04924.C04","SC249410.PC04924.E05","SC249417.PC04924.D06","SC249421.PC04924.H06","SC249426.PC04924.D07","SC249433.PC04924.B08","SC249436.PC04924.E08","SC249447.PC04924.G09","SC249452.PC04924.D10","SC253845.PC04924.H10","SC253846.PC04924.A11","SC249410.PC04925.F02","SC249426.PC04925.F03","SC249433.PC04925.C04","SC249436.PC04925.E04","SC249447.PC04925.C05","SC253182.PC04925.H05","SC253186.PC04925.D06","SC253193.PC04925.C07","SC253200.PC04925.C08","SC253846.PC04925.D09","SC249360.PC07578.B09","SC249365.PC07578.E09","SC249382.PC07578.H05","SC249385.PC07578.C07","SC249410.PC07578.B01","SC249421.PC07578.F02","SC249426.PC07578.F03","SC249433.PC07578.G08","SC249436.PC07578.E04","SC253182.PC07578.A01","SC253186.PC07578.D06","SC253200.PC07578.C08","SC253845.PC07578.C09","SC253846.PC07578.D09","SC304090.PC07578.G04","SC249396.PC04924.A04","SC249399.PC04924.D04","SC249401.PC04924.F04","SC249405.PC04924.A05","SC249407.PC04924.B05","SC249411.PC04924.F05","SC249414.PC04924.A06","SC249418.PC04924.E06","SC249419.PC04924.F06","SC249424.PC04924.B07","SC249429.PC04924.G07","SC249430.PC04924.H07","SC249435.PC04924.D08","SC249440.PC04924.A09","SC249441.PC04924.B09","SC249445.PC04924.E09","SC249448.PC04924.H09","SC249449.PC04924.A10","SC249453.PC04924.E10","SC249396.PC04925.A02","SC249405.PC04925.C02","SC249411.PC04925.G02","SC249414.PC04925.H02","SC249418.PC04925.B03","SC249419.PC04925.C03","SC249424.PC04925.E03","SC249429.PC04925.G03","SC249430.PC04925.H03","SC249435.PC04925.D04","SC249440.PC04925.G04","SC249441.PC04925.H04","SC249445.PC04925.B05","SC249448.PC04925.A11","SC249448.PC04925.D05","SC249449.PC04925.E05","SC249453.PC04925.F05","SC253183.PC04925.A06","SC253184.PC04925.B06","SC253188.PC04925.E06","SC253190.PC04925.G06","SC253190.PC04925.H06","SC253197.PC04925.G07","SC253197.PC04925.H07","SC253199.PC04925.A08","SC253199.PC04925.B08","SC253199.PC04925.E11","SC253201.PC04925.D08","SC253201.PC04925.E08","SC253203.PC04925.G08","SC253203.PC04925.H08","SC249411.PC07578.G02","SC249414.PC07578.H02","SC249424.PC07578.E03","SC249429.PC07578.G03","SC249430.PC07578.H03","SC249441.PC07578.H04","SC249448.PC07578.D05","SC249453.PC07578.F05","SC253183.PC07578.D08","SC253184.PC07578.G06","SC253201.PC07578.E08","SC304095.PC07578.A06","SC304096.PC07578.A07","SC304098.PC07578.A08","SC304929.PC07578.B04","SC304931.PC07578.B06"
"Raoultella",7.55208579169459e-05,4.3173046203794e-05,0.00122923192830802,0.000141104673210396,0.00741681010706524,4.24974926479338e-05,5.34947345896954e-05,5.58944154492164e-05,1.54533232371622e-05,0.0001894104962555,7.51212183295773e-05,0.000143963982829023,6.32475509142785e-05,0.000150226412664802,0.000123027711992126,0.000109361329833771,0.000109453825411198,6.83239008392452e-05,4.59820853795361e-05,2.95464618111981e-05,6.2963795817405e-05,7.15365149198344e-05,1.65189596359221e-05,8.6788228044748e-06,7.65026393410573e-05,3.61726447990971e-05,7.5131993251781e-05,0.000168132436627005,0.000726949039388769,0.000117866324854325,2.39691277634407e-05,0.00014307596492114,0.000115658191491412,6.64948882054692e-05,0.000234461590928468,0.000181070384645231,0.0016507703595011,0.000480098087732386,0.000192492781520693,5.17170045510964e-05,0.000365418682427333,0.000963066403428516,0.000129351341069051,6.60822062645932e-05,8.18184522924043e-05,0.00012796014468027,7.29270486423414e-05,0.000116178148940387,2.83925554719553e-05,4.4619949579457e-05,0.000177541741607293,0.000133548057661338,0.000105222018458948,7.73508868279175e-05,0.000101067641816277,7.70166818132808e-05,3.12114733375989e-05,0.000393152312333872,0.000117817766919251,7.21656924298189e-05,0.00148840169996068,7.21091939222251e-05,6.34563782725361e-05,8.00594727511866e-05,4.1437723245734e-05,7.04189930084e-05,0.000105733178258005,7.08287753704738e-05,8.02407221664995e-05,8.15607464439514e-06,0.000191411451398136,9.05575629148668e-05,6.90446805388937e-05,6.42503765785961e-05,6.27682361341043e-05,3.30723374701315e-05,5.11849311562676e-05,9.09759444440233e-05,3.85389870027266e-05,5.10438466642846e-05,9.44527191484724e-05,5.54995421287774e-05,8.16666530555578e-05,4.16617482658297e-05,3.68202069295629e-05,4.40967659431857e-05,6.88047750513886e-05,4.018872625851e-05,0.00011686660021311,6.83506976653355e-05,5.03180821622399e-05,8.89389582283359e-05,2.05765550731497e-05,0.000115425957855097,6.34422160366062e-05,5.54209617912055e-05,4.19888729486686e-05,7.65398424670879e-05,5.657121844976e-05,0.000122684333210649,7.69564426534581e-05,0.000108295429932857,0.000131281452848078,0.00100171040347805,5.63793200654e-05,9.29764072366637e-05,2.87567039065982e-05
"Rhodobacter",0,0,0,8.81904207564974e-06,0,0,0,0,0,0,1.36584033326504e-05,6.54381740131923e-06,7.02750565714205e-06,0,0,7.81152355955505e-06,0,0,0,0,0,0,0,0,0,0,0,0,7.41784734070173e-06,0,0,0,0,0,7.10489669480206e-06,0,0,0,0,0,0,0,0,0,0,8.53067631201802e-06,0,0,0,0,7.71920615683883e-06,7.85576809772575e-06,0,0,0,1.54033363626562e-05,7.80286833439973e-06,0,6.20093510101323e-06,0,0,0,0,0,0,0,8.13332140446194e-06,7.86986393005265e-06,0,8.15607464439514e-06,0,0,0,0,0,0,0,0,0,0,1.45311875613034e-05,0,8.16666530555578e-06,0,0,8.81935318863714e-06,0,0,0,0,0,9.88210646981511e-06,1.02882775365748e-05,0,0,0,0,6.95816749700799e-06,9.42853640829334e-06,0,0,0,0,0,0,0,0
"Roseburia",0.0080712916898736,0.00616511099790179,0.00199254530314445,0.00231940806589588,0.00136905276169842,0.00149591174120727,0.00220856832806028,0.00315104767094958,0.00283568481401925,0.0021417956115045,0.00606433107969678,0.00745995183750393,0.0171752238260552,0.00449963874124573,0.0106111401593209,0.0123578302712161,0.00271644493975064,0.00190168190669233,0.00593168901396016,0.00791845176540109,0.0178277490442995,0.00252166215092416,0.00441882170260917,0.00629214653324423,0.00477716481218602,0.0122118848841752,0.0077932367545711,0.00702276254526642,0.00189155107187894,0.0037569891047316,0.00290026445937632,0.00309717382888115,0.0025252038475625,0.00551907572105394,0.007609344360133,0.00406115005561448,0.00488881991083018,0.00519983159636307,0.0123041385948027,0.0127482416218453,0.0151728192051349,0.0590648625222709,0.0488035000951113,0.0530933814999192,0.0517836422599744,0.0223589026137992,0.0408067352180924,0.0261537515291095,0.0224585113783166,0.0271884226104158,0.0252958385759608,0.0327664087356141,0.0365571355560232,0.0300585546213287,0.0316157959536191,0.0474730826697063,0.0295650681190406,0.0189225917284172,0.026695025609862,0.0271904292255018,0.0437346713346938,0.0568632500643832,0.0325984480382914,0.0261451363870304,0.0305396020321059,0.0243649715809064,0.0221226342201365,0.0352255109509157,0.0349247743229689,0.0315313845752316,0.0284786950732357,0.0513823611978954,0.0272467570576609,0.0230444683995231,0.0215765811710984,0.0230927596385194,0.0314702018392452,0.0305300106896735,0.0433274561378154,0.0355095026627873,0.0364514839975297,0.038405683153114,0.0412743264542789,0.0486400911003562,0.0534040281306381,0.0537539576847434,0.0584066534217475,0.0515299848086615,0.0614924552297804,0.043197640924492,0.0397728498005247,0.0317907365133952,0.0247124426428527,0.0208560277599429,0.0360986209248289,0.0350339651322978,0.0515833304174394,0.0227045005427371,0.0325850218270618,0.0300193227824807,0.038100435153703,0.060537145332467,0.038976004667785,0.0435846240860244,0.0608107346225405,0.0452330221206369,0.0674847948928094
"Ruminiclostridium",0.000103841179635801,3.45384369630352e-05,0.000138784249970261,0.000123466589059096,0.00025254371332301,0.000161490472062148,6.11368395310804e-05,5.58944154492164e-05,6.95399545672297e-05,4.37101145205e-05,4.78044116642764e-05,1.96314522039577e-05,8.43300678857047e-05,2.14609160949717e-05,5.38246239965552e-05,4.68691413573303e-05,9.95034776465437e-05,1.13873168065409e-05,4.59820853795361e-05,2.95464618111981e-05,8.0953451765235e-05,1.78841287299586e-05,2.47784394538832e-05,8.6788228044748e-06,2.55008797803524e-05,2.17035868794583e-05,0.000150263986503562,0.000168132436627005,0.000155774794154736,0.000110499679550929,0.000151804475835124,7.57460990758976e-05,7.71054609942749e-05,1.66237220513673e-05,4.26293801688123e-05,0.000116402390129077,4.23274451154128e-05,1.47722488533042e-05,4.61982675649663e-05,0.000142221762515515,0.000158877688011884,0.000760822458708528,0.000517405364276203,0.00074158920363599,0.000996697509743834,0.000477717873473009,0.000421356281044639,0.000697068893642322,0.000269729276983575,0.00049825610363727,0.000887708708036466,0.000274951883420401,0.000202928178456543,0.000270728103897711,0.000330766827762362,0.000331171731797107,0.000249691786700791,0.00059827525789937,0.00040306078156586,0.000320736410799195,0.000767603392432554,0.000875611640484162,0.000480455435492059,0.000892091267798936,0.000273488973421844,0.000261556259745486,0.000666932355165879,0.000291184965411948,0.000250752256770311,0.000326242985775806,0.00031624500665779,0.000172059369538247,0.000198503456549319,0.000399780120933487,0.000604144272790754,0.000305919121598717,0.000332702052515739,0.000697482240737512,0.000790049233555896,0.000697599237745223,0.0006321066589167,0.000610494963416552,0.000653333224444463,0.000569377226299673,0.00062594351780257,0.000590896663638689,0.000524636409766838,0.000594793148625947,0.000501838930326883,0.000458926112895824,0.000575063796139884,0.000543515855839831,0.000761332537706537,0.000966692397036439,0.000491677174283698,0.000285022089211914,0.000342909129080794,0.000556653399760639,0.000263999019432214,0.000851122561648877,0.000916481271600274,0.00051440329218107,0.000437604842826927,0.000395232676202223,0.00054124147262784,0.000441637934374153,0.00031632374297258
"Ruminiclostridium 5",0.00121777383391075,0.0014247105247252,0.000931837106943178,0.000890723249640624,0.000412045005948069,0.000433474425008924,0.000374463142127868,0.000363313700419907,0.000316793126361824,0.00034239589707725,0.0125179266543741,0.0131007224374411,0.0123262449226272,0.0141427437065864,0.00183003721588288,0.00171853518310211,0.000417914606115484,0.000273295603356981,0.0131324835843955,0.0143595804402423,0.0120800539689678,0.00422065438027023,0.00671495709200235,0.0129835189154943,0.0138129765476909,0.00211971698522709,0.00123626279805203,0.00102819451629591,0.000838216749499295,0.0010976301502059,0.000319588370179209,0.000378730495379488,0.000424080035468512,0.0132491064749397,0.01507659078637,0.00518637316019556,0.00739319374682544,0.0169954723057265,0.00240230991337825,0.00263110260653703,0.00193830779374499,0.00185871815861704,0.00172722084839262,0.00181358943859495,0.00182232007378537,0.00337814781955913,0.00455388903744399,0.0053305268337354,0.00482673443023239,0.00452148822405164,0.00400626799539935,0.0057661337837307,0.00688452635059977,0.00652067975959344,0.00543008875576545,0.00492906763604997,0.00518110457404142,0.00325632676085229,0.00408021529646671,0.00545251898358631,0.0016007339037313,0.00176152459438578,0.00505837986801073,0.00551266655229599,0.00406089687808193,0.00557316030380766,0.00457092662930761,0.00510754169060417,0.00741223671013039,0.00673691765627039,0.00530126498002663,0.00511650230468998,0.00497121699880035,0.00279132191580345,0.00327964033800695,0.00377851455596253,0.00462370544778284,0.0101210738193976,0.00874835004961895,0.00766508430742007,0.0100483161986413,0.00926842353550583,0.0105594982400836,0.00754077643611518,0.00624470709525388,0.00582077310450052,0.00556458618228105,0.00649449816337521,0.00805692090880968,0.00805561793912882,0.00884160586565072,0.00491140691549811,0.00537048087409206,0.00482624786281625,0.0048453992497958,0.00820230234509841,0.00483571853458833,0.00332600406356982,0.00550626526244331,0.00848822230401178,0.0110467475408919,0.007993556421919,0.00180876668368463,0.00199660645046985,0.00297119016744658,0.0045713400224693,0.00314885907777251
"Ruminiclostridium 9",0.00195410219860098,0.00185644098676314,0.00162575835679448,0.00125230397474226,0.00324983883723558,0.00255834905740561,0.000855915753435126,0.00109692790319087,0.000795846146713851,0.000590086546026751,0.000846821006624326,0.000929222070987331,0.000590310475199932,0.000786900256815629,0.00230676959985237,0.0019294463192101,0.00108458790634733,0.000990696562169056,0.000984016627122073,0.000893780469788743,0.000548684506408815,0.00118035249617727,0.000809429022160184,0.000616196419117711,0.000544018768647518,0.00198949546395034,0.00206954490502633,0.00250905328504915,0.00226244343891403,0.00154699551371301,0.00119845638817203,0.0007153798246057,0.000700374604031331,0.000781314936414263,0.00101600022735669,0.00106055511006493,0.000881821773237767,0.000856790433491643,0.0017786333012512,0.00186827678940836,0.00127102150409507,0.000462271873645688,0.000319573901464714,0.000411178172313024,0.000476034631519443,5.11840578721081e-05,0.000113442075665864,0.000164016210268782,3.54906943399441e-05,3.71832913162141e-05,0.000169822535450454,3.1423072390903e-05,1.50317169227069e-05,0.000100556152876293,1.83759348756868e-05,8.47183499946088e-05,5.46200783407981e-05,0.000111108262181312,4.34065457070926e-05,6.4147282159839e-05,0.000496133899986895,0.00056657223796034,0.000108782362752919,0.000160118945502373,5.80128125440276e-05,3.01795684321714e-05,0.000138266463875853,1.57397278601053e-05,6.01805416248746e-05,4.07803732219757e-05,7.49001331557923e-05,3.62230251659467e-05,1.72611701347234e-05,6.42503765785961e-05,0.000125536472268209,4.96085062051973e-05,5.11849311562676e-05,0.000174370560184378,3.85389870027266e-05,0.000170146155547615,0.000181639844516293,0.000184998473762591,9.79999836666694e-05,0.000145816118930404,8.83684966309511e-05,0.000149929004206831,0.000146210146984201,0.00024113235755106,0.000130615612002887,4.8821926903811e-05,5.75063796139884e-05,9.88210646981511e-06,0.000164612440585197,0.000115425957855097,4.75816620274546e-05,9.5007363070638e-05,8.39777458973372e-05,9.04561774611038e-05,8.48568276746401e-05,0.000176358728990308,0.000188893086513034,0.000189517002382499,0.000204215593319233,9.54009908074331e-05,0.00029881039634662,0.000178204780536939,0.00016535104746294
"Ruminococcaceae NK4A214 group",3.7760428958473e-05,5.18076554445529e-05,8.92184464094532e-05,0.000299847430572091,3.3229435963554e-05,6.7995988236694e-05,3.82105247069253e-05,3.49340096557603e-05,4.63599697114865e-05,7.28501908675001e-06,3.4146008331626e-05,4.58067218092346e-05,0.00469437377897089,0.00012876549656983,3.84461599975394e-05,3.90576177977753e-05,3.98013910586175e-05,4.55492672261635e-05,0.000119553421986794,5.90929236223962e-05,0.0046773105464358,2.68261930949379e-05,4.95568789077664e-05,8.6788228044748e-05,7.65026393410573e-05,6.51107606383748e-05,6.14716308423663e-05,3.23331608898086e-05,0.000133521252132631,0.000213632713798463,2.39691277634407e-05,0.000210405830766382,1.92763652485687e-05,0.000174549081539357,4.97342768636144e-05,2.58671978064616e-05,0.000119927761160336,0.000125564115253086,0.000130895091434071,0.000446059164253206,0.00350325302066204,0.0112582462560794,0.0114666159406506,0.0139653729239174,0.0140578977120586,0.0200129666279943,0.0199090842793592,0.0273565370710805,0.0173620476711006,0.0170671307141423,0.0340108223270319,0.021399112298205,0.0122508492920061,0.0145651719896969,0.0195887465774821,0.0160117681489811,0.0171819160723482,0.028674478432177,0.0184105763149083,0.0174560791577462,0.0114672458015839,0.0132783929951069,0.0165802451229241,0.0273917767484417,0.0164756387625038,0.017423670841507,0.0332815511870583,0.0202412900280954,0.013420260782347,0.0140855409108704,0.0185669107856192,0.0144529870412127,0.0156299895569921,0.0270993810547056,0.0284183189097157,0.0173795133405541,0.017223729334084,0.0463294997081188,0.0356003892437687,0.0435999523590764,0.0377374940967051,0.0347889629910553,0.0303391616101397,0.0273787122353611,0.0272469531278766,0.0313439812324164,0.0312545690670933,0.0350526070426724,0.0329563812600969,0.0238446290998213,0.0238795241347087,0.0168292273180951,0.0300109055741888,0.0338053774068116,0.021197630433231,0.0141798489382927,0.0159907624479513,0.0314996242589552,0.0182065038044144,0.0481842718684824,0.0377716212623655,0.036211284383799,0.0102253664940559,0.00795916837593442,0.0082031910695157,0.0094138612327122,0.00982760356007994
"Ruminococcaceae UCG-002",0.0364199337304472,0.0252216935922565,0.0302747928149411,0.0285472391988782,0.0285972525902345,0.0474272017950941,0.0300181882097605,0.0243280443242715,0.0191698474756997,0.0225908441880118,0.0153178993375674,0.0134868076641189,0.0102461032481131,0.00999363326155849,0.0358395103497063,0.0326912260967379,0.0253435357565747,0.023810879442477,0.0161397119682172,0.0142931009011671,0.0105419383854284,0.0266741780007333,0.0166924087120993,0.0120201695841976,0.0111863859303146,0.0350585273392849,0.0415070111810066,0.03175763062597,0.0417773162228321,0.0316029083515658,0.0346913175829532,0.0237253614772173,0.0293579042735702,0.0169811320754717,0.0152684229971296,0.0296567422851083,0.0199432812235453,0.0136569440648797,0.0340635226179018,0.0394277513446421,0.0345002899517806,0.0336784321278952,0.0293627544226745,0.0279013759783838,0.0459001517360388,0.025071657681021,0.0279958836732544,0.0294067396994403,0.0235516247639869,0.0211424194423994,0.0336325812253468,0.0264268038807494,0.0125289360550762,0.0158182563563091,0.0213160844557967,0.0159270497989865,0.0163314034238986,0.0305120381528679,0.0194523334118785,0.0210563453689671,0.0323610357029188,0.0433170229204224,0.026869243599971,0.0274260879510494,0.0212658395697107,0.0206327649514612,0.0286130247008971,0.0232554479133056,0.0120160481444333,0.013498303536474,0.020439414114514,0.0147246597299573,0.0166656597650755,0.0320466600512575,0.0311173530634822,0.0183303430428204,0.0207810820494446,0.0595210116525022,0.0482315422339124,0.0533323124564,0.0497184582409997,0.0419299040782914,0.0372399937933344,0.0331210898713346,0.0301042011856107,0.0314409941174914,0.0330434932184294,0.0330833594560054,0.0339875571443303,0.0240008592659135,0.0255400208460626,0.0285197592718864,0.027706331405996,0.0305157376079413,0.022918500543224,0.0140610897344544,0.0159837643024598,0.0340811044003451,0.0211010644817605,0.0562354312354312,0.0501686045698135,0.0333956032055447,0.0226387572022464,0.0148348540705558,0.0247110559846648,0.0164103358772711,0.0166429423859437
"Ruminococcaceae UCG-003",0.00512597823111271,0.00604422646853117,0.00505571196320235,0.00370399767177289,0.00962989054223794,0.00829551056487667,0.00184938939581518,0.00210302738127677,0.00146033904591182,0.00105632776757875,0.000580482141637643,0.000903046801382054,0.000386512811142813,0.000321913741424576,0.00413680681573524,0.00488220222472191,0.00166170807669728,0.0016169989865288,0.0007633026173003,0.00094548677795834,0.00043175174274792,0.00110881598125743,0.000685536824890768,0.00107617402775488,0.000450515542786226,0.00361726447990971,0.00549829586978943,0.008445421624418,0.0098657369631333,0.00525978474662423,0.00284433649459496,0.00132134861721288,0.00168989468679119,0.000839497963594049,0.000902321880239861,0.00103468791225847,0.00112873186974434,0.00067213732282534,0.00421174205967276,0.00530745759205627,0.00521913205119039,0.0117012568016565,0.015263458246148,0.0156835102867968,0.0209008955401505,0.00338667849587115,0.00272260981598075,0.00209120668092696,0.00181002541133715,0.00145758501959559,0.00239295390862004,0.00117836521465886,0.000458467366142561,0.000657482538037299,0.000762601297341002,0.00063923845905023,0.00028870612837279,0.00174354503730674,0.000682102861111456,0.00100230128374748,0.0147248797109318,0.0220654133402009,0.00240227717746029,0.00215016869674615,0.00159120857263618,0.00153915799004074,0.00238306317150735,0.00139296591561932,0.000300902708124373,0.000489364478663709,0.000640812250332889,0.000525233864906228,0.000284809307222937,0.00177045482127687,0.0018045867888555,0.000553961652624703,0.000801897254781526,0.00376033903701963,0.00168608068136929,0.00607421775304987,0.00139499400588513,0.00118399023208059,0.00201716633047228,0.00215946728511217,0.00301189292683825,0.00271636078210024,0.00347464114009512,0.00473423195325247,0.00479840511463239,0.00149395096325662,0.00144484778780146,0.00351802990325418,0.00282927632255808,0.00282072184508394,0.00146710124584652,0.000482954095609076,0.00061583680324714,0.00185783072170113,0.000952282177237627,0.00469267574530732,0.00157410905427528,0.00517787524366472,0.0199401940048137,0.00473597775794043,0.00785363928511022,0.00529190717855344,0.00638398826726481
"Ruminococcaceae UCG-004",0,0,0,1.76380841512995e-05,0,0,7.64210494138506e-06,0,0,0,0,0,0.00232610437251402,1.43072773966478e-05,0,0,0,2.27746336130817e-05,0,0,0.00185293456262649,0,0,0,0,0,0,1.29332643559234e-05,0,2.94665812135811e-05,0,1.68324664613106e-05,0,4.15593051284183e-05,0,0,1.41091483718043e-05,0,0,1.93938767066612e-05,0.000293923722821986,0.000645254490297106,0.000601103290850295,0.000704876866822327,0.000580167207164321,0.00112604927318638,0.00153957102689387,0.00110027541055308,0.00139123521812581,0.0011452453725394,0.000810516646468077,0.00164971130052241,0.00267564561224183,0.00186415637255281,0.00181002958525515,0.00151722863172163,0.00187268840025593,0.00103416151722605,0.00113477112348542,0.00207676825992479,0.000542938984891319,0.000545969611125418,0.00164080063818986,0.00118945502373192,0.00125970678667031,0.00125748201800714,0.000748265569210499,0.00113326040592758,0.00215646940822467,0.00197377006394363,0.00193908122503329,0.00161192461988463,0.0018037922790786,0.00112081212475995,0.00105136795524625,0.00124848073949747,0.00197915067137568,0.000864271472218221,0.00134886454509543,0.000391336157759515,0.00185272641406619,0.00164648641648706,0.00237649960391673,0.00167341355534416,0.00151699252549799,0.00144637392293649,0.00171151877940329,0.00138249218329274,0.00118928951981576,0.00235321687676369,0.00230025518455954,0.00164042967398931,0.000853927035535711,0.000721412236594357,0.000927842409535365,0.00190806454166865,0.00176353266384408,0.000946310779593086,0.00199884971855819,0.000674763832658569,0.00158810113475773,0.00129277669482348,0.000627233608051929,0.00109029703779924,0.00172520719400124,0.0017045674660055,0.00173259141037254
"Ruminococcaceae UCG-005",0.0391575648299365,0.0243841364959029,0.0417839724017606,0.0402501080332654,0.0370973423097116,0.0609754024512554,0.022307304323903,0.0191368504894255,0.025729783189875,0.024856485123991,0.108420405654579,0.102443461417653,0.069607443533992,0.115595647726216,0.0494340725248362,0.0551024871891014,0.020756425437069,0.0255986881811039,0.105565671614339,0.0954572314965283,0.0597706318866652,0.0877753038066368,0.100600464182766,0.0914661135363599,0.0877825284972332,0.0631863759350629,0.0375796569882999,0.0322426280393171,0.0356279207773904,0.0511613516320803,0.0224830418421074,0.0285478631183827,0.0275716277605361,0.0904579835425152,0.0964347628385483,0.0875475309759694,0.0994201140019188,0.0912334089180066,0.0584254090471607,0.0609032374844849,0.057513723060302,0.00130977030866278,0.00135438463001712,0.00155660308089931,0.00243223944541965,0.00155258308878728,0.00169352812958326,0.00114811347188147,0.00139123521812581,0.00187403788233719,0.00185260947764132,0.00180682666247692,0.00255539187686017,0.00297800914287482,0.00191109722707143,0.00184069869533741,0.00238767771032632,0.0015469688811398,0.00156883658055635,0.00219704441397449,0.00185348136221519,0.00209116662374453,0.00164986583508594,0.00130382569909075,0.00159949611728533,0.0012675418741512,0.00156973103106115,0.00118834945343795,0.00287863590772317,0.00247944669189612,0.00192243675099867,0.00182926277088031,0.00253739200980434,0.0014634807998458,0.00131813295881619,0.00153786369236112,0.00231185272389142,0.00300978749535644,0.00268809434344018,0.0021693634832321,0.002753660042867,0.00256222886161189,0.00265416622430563,0.0021525236604012,0.00162745314628668,0.0015433868080115,0.0015309062448934,0.00171203973861252,0.00172550097961709,0.00261685528204427,0.00237932645652877,0.00166019388692894,0.00129632296960843,0.00180353059148589,0.00139572875280534,0.00277896536981616,0.00210644179292487,0.0014820896768627,0.00239484824770651,0.00274506195558827,0.00318319830975668,0.00196285466753303,0.00157537743417694,0.00145827228805648,0.00168010373794892,0.0024561267578352,0.00167507800255935
"Ruminococcaceae UCG-013",0.00381380332480577,0.00361790127187794,0.00191324001744716,0.00215184626645854,0.0016614717981777,0.00195488466180495,0.00191052623534626,0.00161395124609612,0.00125171918221013,0.0013550135501355,0.0059072594413713,0.00658308030572715,0.00591013225765647,0.00569429640386583,0.00473656691169686,0.00579615048118985,0.00155225425128608,0.00116150631426717,0.00550865382846843,0.0063229428275964,0.00598156060265347,0.00393450832059089,0.00537692136149265,0.00709927705406039,0.00663872903615175,0.00640979265840001,0.00457622140715393,0.00420331091567512,0.0021660114234849,0.00241625965951365,0.00205335527840142,0.00175899274520696,0.0018055528782826,0.00596791621644086,0.00627362378151022,0.00453969321503402,0.00455020034990688,0.00766679715486487,0.00545139557266603,0.00689775548200248,0.00256587466139193,0.00242692733663986,0.00332509035571619,0.00265797318530919,0.00252893397994704,0.00339520917218317,0.00260106473491018,0.00312314200386805,0.00194489004982893,0.00234998401118473,0.00217681613622855,0.00230174005263365,0.00322430327992063,0.00185642128387002,0.00180084161781731,0.00240292047257436,0.00149034785187035,0.000974333991436117,0.00101075242146516,0.0014352954383264,0.00231217119427855,0.00208086531032707,0.00251105954021321,0.00265339966832504,0.00204702352833926,0.00243448518686183,0.00169173085212808,0.00242391809045622,0.00295887662988967,0.00191667754143286,0.00158954727030626,0.00229110634174613,0.0012859571750369,0.00118506250133855,0.000972907660078617,0.00112445947398447,0.00133080821006296,0.00351015518979856,0.00405622838203698,0.00235652425433447,0.00497693173974643,0.0047544607756986,0.00586366568938905,0.00513133866140803,0.00464671011451084,0.00584723116406643,0.00528076648519407,0.00446898635994631,0.00508025985632283,0.00492125023190415,0.00531934011429393,0.00263852242744063,0.00309677153850902,0.00188288593751127,0.00182396371105243,0.00366570075847545,0.00248434164946289,0.00110634863202427,0.00118799558744496,0.00343516132989817,0.0044704697141418,0.00613222871994802,0.00125446721610386,0.00101533911645054,0.00458927665332356,0.00285127648859102,0.00422723547426994
"Ruminococcaceae UCG-014",0.0127724650952035,0.0101629350763731,0.00387604583845513,0.00392447372366414,0.00319667173969389,0.0040457613000833,0.00885719962706528,0.00788809938027067,0.00841433450263479,0.00707375353323426,0.00986819640783992,0.00839571772589258,0.00646530520457069,0.0103727761125697,0.0174622458708824,0.0153730783652043,0.00839809351336829,0.00778892469567396,0.0104011477128511,0.0094400945486778,0.00646728131324488,0.00840554050308054,0.0105060583284465,0.00827091813266449,0.0116454017663609,0.0184552833764994,0.0145346256036173,0.0121378685980341,0.00314516727245753,0.00413268801520476,0.0109538913878924,0.00964500328233096,0.00912414621765587,0.0109051616656969,0.0102949953107682,0.00878191365529372,0.0109063716914047,0.0141961311480253,0.0184947064485082,0.0192387256930079,0.00539389750800346,0.00575913709250253,0.00525775156933612,0.0061309602478817,0.00725952813067151,0.00906810891967515,0.00797335731822933,0.012075693481039,0.00800670064309138,0.00753333482066499,0.0111542528966321,0.00871204682037786,0.00369028650452455,0.00371284256774004,0.0038313824215807,0.00384313242248271,0.00390143416719986,0.00389733596574447,0.00347252365656741,0.00441012564848893,0.00645910171681051,0.00802472315220191,0.00825839437232577,0.0106822210785155,0.00764111616651335,0.00791710678537297,0.0110287838244504,0.00546168556745654,0.00304914744232698,0.00318086911131411,0.00403628495339547,0.00405697881858603,0.00355580104775303,0.00421910806199447,0.00404855123064973,0.00278634443185858,0.00343792120932931,0.00880950395366292,0.00802574404331782,0.0094686335562248,0.00763613906346496,0.00752018795844934,0.00747249875458354,0.00652700722831332,0.00528001767369933,0.00670270842336423,0.00639884407977914,0.00712144229300797,0.00732134877805658,0.00622967787292629,0.00613880602379326,0.00848872945757118,0.0107100969155744,0.0113983133381908,0.00555912418020761,0.00402197836999034,0.0038769726022604,0.00463413955300732,0.0036771291992344,0.00937768371978898,0.00954959492927003,0.00798001949317739,0.00414265917876158,0.0037819678498661,0.00317979365168856,0.00375779645914849,0.00333577765316539
