"","SC249358.PC04924.A01","SC249363.PC04924.F01","SC249383.PC04924.E02","SC249388.PC04924.A03","SC249397.PC04924.B04","SC249400.PC04924.E04","SC249409.PC04924.D05","SC249413.PC04924.H05","SC249427.PC04924.E07","SC249428.PC04924.F07","SC249434.PC04924.C08","SC249439.PC04924.H08","SC249443.PC04924.D09","SC249446.PC04924.F09","SC253848.PC04924.C11","SC253851.PC04924.E11","SC253185.PC04925.C06","SC253192.PC04925.B07","SC253195.PC04925.E07","SC253204.PC04925.A09","SC249439.PC07578.G07","SC249443.PC07578.E05","SC253195.PC07578.E07","SC304093.PC07578.A04","SC304926.PC07578.E06","SC304936.PC07578.B11","SC284724.PC04924.A12","SC284730.PC04925.A12","SC284725.PC04924.B12","SC284731.PC04925.B12","SC326764.PC07578.B12","SC284726.PC04924.C12","SC284732.PC04925.C12","SC326765.PC07578.C12","SC284727.PC04924.D12","SC284733.PC04925.D12","SC326766.PC07578.D12","SC249362.PC04924.E01","SC284728.PC04924.E12","SC284734.PC04925.E12","SC326767.PC07578.E12","SC284729.PC04924.F12","SC284735.PC04925.F12","SC326768.PC07578.F12","SC249368.PC04924.B02","SC249390.PC04924.C03","SC249391.PC04924.D03","SC249395.PC04924.H03","SC249404.PC04924.H04","SC249408.PC04924.C05","SC249412.PC04924.G05","SC249420.PC04924.G06","SC249425.PC04924.C07","SC249432.PC04924.A08","SC249437.PC04924.F08","SC249442.PC04924.C09","SC249451.PC04924.C10","SC253844.PC04924.G10","SC253854.PC04924.H11","SC249391.PC04925.H01","SC249408.PC04925.E02","SC249432.PC04925.B04","SC249437.PC04925.F04","SC253181.PC04925.G05","SC253189.PC04925.F06","SC253194.PC04925.D07","SC253196.PC04925.F07","SC261522.PC04925.F11","SC249362.PC07578.H08","SC249368.PC07578.C10","SC249408.PC07578.E02","SC249420.PC07578.H07","SC249437.PC07578.F04","SC249451.PC07578.F06","SC253181.PC07578.G05","SC253196.PC07578.F07","SC304092.PC07578.A03","SC304097.PC07578.A09","SC304924.PC07578.A.11.PC07578.A11","SC304924.PC07578.B.07.PC07578.B07","SC304927.PC07578.B02","SC304934.PC07578.C.05.PC07578.C05","SC304934.PC07578.D.02.PC07578.D02","SC304937.PC07578.D04"
"Butyricicoccus",0.000103095440604139,9.23369560199079e-06,0.000304084462500304,0.000100785248545187,0.000373821025994939,0.000318527558390323,0,0,0,0,1.7469323867289e-05,0.00109558235247479,0.000470360181872604,0.00157377619337449,0,3.69868992402891e-06,0,1.28801799790482e-05,0.000108578576143984,0.000442892212689495,0.00112295598935499,0.00050547143893442,0.000160683296792761,9.11942802947399e-05,4.13244157363375e-05,9.31220726904001e-05,0,0,0,0,0,0,1.18026595326147e-05,0,8.04977983852142e-06,7.36566861856885e-06,0,0,4.02035909847468e-06,0,0,0,5.03072937191344e-05,3.49125440770869e-06,4.9190811156476e-06,1.04709849008398e-05,4.50101722989396e-05,1.22339124051872e-05,8.92889031751134e-06,4.36578274118767e-06,3.19019970650163e-05,0,0,0,3.13369600641781e-06,8.39658762678847e-06,7.35689009541886e-06,1.05309715874387e-05,0,3.75121914622252e-05,1.19029197862236e-05,9.57560900873296e-06,0,0,1.32587308742807e-05,3.13106644122988e-05,6.4974845452689e-05,0.000186197095325313,8.01648188675918e-06,2.97353553374963e-05,4.58614616965072e-06,3.35647060403045e-06,1.36134991457529e-05,1.89512384634336e-05,2.51295969212654e-05,1.48992438633739e-05,2.83934192166661e-05,2.66050443164024e-05,6.21422505161259e-05,6.89796126922487e-05,8.51331908771273e-06,2.19024465032744e-05,4.92615249576799e-05,8.34571280733087e-06
"Hungatella",0,0,3.24356760000324e-05,1.75278693122064e-05,3.69713102632357e-05,3.83768142638943e-06,0,0,0,0,0,2.16233359041077e-05,1.42533388446244e-05,8.69489609599165e-06,0,0,0,0,1.73725721830374e-05,1.26540632196998e-05,4.61488762748627e-05,1.15756818076585e-05,0.000107122197861841,7.29554242357919e-06,0,0,0,0,0,0,0,0,3.93421984420489e-06,3.24447789861655e-06,0,0,0,0,0,0,0,0,0,3.49125440770869e-06,0,0,4.50101722989396e-06,4.07797080172906e-06,0,0,0,0,0,0,0,0,3.67844504770943e-06,0,0,0,0,0,0,0,0,0,4.64106038947779e-06,7.59988144184951e-06,4.00824094337959e-06,0,0,3.35647060403045e-06,0,0,0,3.72481096584348e-06,1.21686082357141e-05,0,6.90469450179177e-06,0,0,3.65040775054574e-06,0,0
"Porphyromonas",0,0,0,4.3819673280516e-06,4.10792336258175e-06,0,3.7098593221345e-06,0,0,0,0,0,0,0,3.67314854947364e-06,0,0,0,0,0,0,3.85856060255282e-06,0,0,0,0,0,0,0,4.499964000288e-06,3.58189281543939e-06,0.0275412397252562,0.0264930364308758,0.0248332338360111,0.0894853775749233,0.087220564946783,0.0872376489019746,0,0,0,0,0,0,0,0,0,4.50101722989396e-06,0,4.46444515875567e-06,0,0,3.51288878896672e-06,4.14058100632681e-06,0,3.13369600641781e-06,0,0,0,0,0,0,0,1.50734074944982e-05,0,0,3.91383305153735e-06,0,0,0,7.43383883437407e-06,0,0,0,0,0,0,2.43372164714281e-05,3.80072061662891e-06,0,0,0,7.30081550109147e-06,0,0
"Marvinbryantia",7.73215804531045e-05,0,3.64901355000365e-05,2.1909836640258e-05,3.2863386900654e-05,3.83768142638943e-05,0,4.02926860716243e-06,0,0,3.49386477345781e-06,0.000126136126107295,0.00047392351658376,0.00089557429788714,0,3.69868992402891e-06,4.1947716366321e-06,1.71735733053977e-05,1.73725721830374e-05,0,0.000130755149445444,0.00032797765121699,0.000167824776650217,1.09433136353688e-05,1.271520484195e-05,3.44896565520001e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50101722989396e-06,4.07797080172906e-06,0,0,0,0,0,4.57904810747942e-06,0,4.19829381339424e-06,0,0,0,1.07177689892072e-05,0,0,5.02446916483274e-06,7.43538649138982e-06,0,7.82766610307471e-06,9.28212077895558e-06,1.13998221627743e-05,0,0,0,0,0,4.7378096158584e-06,1.07698272519709e-05,0,8.11240549047604e-06,3.80072061662891e-06,3.1071125258063e-05,1.7883603290583e-05,0,1.46016310021829e-05,1.79132818027927e-05,0
"Collinsella",0.000180417021057244,0.00018005706423882,0.000190559596500191,0.000210334431746477,0.000205396168129087,0.000222585522730587,0.000845847925446667,0.000491570770073816,0.000323959194926937,0.000465076138237889,0.00540850266931269,0.00634284519853826,0.0123576447782893,0.00962959742631076,0.000198350021671576,0.000244113534985908,0.000734085036410618,0.00117209637809339,0.00228883638511518,0.00183483916685648,0.00662620948513237,0.0116451358985044,0.00204960471908989,0.000167797475742321,0.00108397121277624,0.000965710383456002,3.58867986822368e-06,0,0,0,3.58189281543939e-06,0,0,0,0,0,0,0,4.02035909847468e-06,0,0,0,1.25768234297836e-05,0,0,0,0,0,0,0,3.54466634055736e-06,3.51288878896672e-06,4.14058100632681e-06,0,0,8.39658762678847e-06,7.35689009541886e-06,0,0,0,0,0,0,0,4.41957695809357e-06,3.91383305153735e-06,1.85642415579112e-05,2.65995850464733e-05,0,0,0,3.35647060403045e-06,0,9.47561923171679e-06,0,3.72481096584348e-06,0,0,3.45234725089588e-05,2.81028051709162e-05,0,2.55528542538202e-05,0,0
"Pediococcus",0.0118946364597026,0.00908595647235893,0.00784132467300784,0.00797079856972586,0.00703687272010253,0.006681403363344,0.00426262836113255,0.00316700512522967,0.00244692583402261,0.00344731694219631,0.0300507309165106,0.0273571238080136,0.0408286891204265,0.027132423267542,0.00553543486405677,0.0109222313456574,0.00760092620557737,0.0172165072386611,0.0144843820576074,0.0196644142434136,0.0282931068961804,0.0385084348134772,0.012394038292615,0.00576712628583935,0.0193557205706584,0.0190520862793248,7.17735973644735e-06,1.01713534002834e-05,4.23678546613114e-06,0,3.58189281543939e-06,1.05562436662538e-05,3.93421984420489e-06,3.24447789861655e-06,4.02488991926071e-06,1.10485029278533e-05,1.35058480321979e-05,0,8.04071819694935e-06,0,3.56206542801778e-06,8.26952020243785e-06,0,6.98250881541738e-06,0,2.09419698016795e-05,1.35030516896819e-05,4.07797080172906e-06,4.46444515875567e-06,4.36578274118767e-06,3.54466634055736e-06,7.02577757793344e-06,4.14058100632681e-06,1.83161924299177e-05,1.5668480032089e-05,4.19829381339424e-06,1.47137801908377e-05,0,6.98246006032845e-06,0,0,0,5.02446916483274e-06,0,0,7.82766610307471e-06,0,1.89997036046238e-05,4.00824094337959e-06,3.71691941718704e-06,4.58614616965072e-06,3.35647060403045e-06,0,9.47561923171679e-06,0,3.72481096584348e-06,4.05620274523802e-06,3.80072061662891e-06,0,7.66440141024986e-06,4.25665954385636e-06,1.09512232516372e-05,4.47832045069817e-06,0
"Eisenbergiella",0,0,1.62178380000162e-05,0,3.69713102632357e-05,1.53507257055577e-05,0,0,0,0,6.98772954691562e-06,0,7.12666942231218e-06,0.000108686201199896,0,0,0,4.29339332634941e-05,8.68628609151871e-06,0,1.15372190687157e-05,1.15756818076585e-05,0.000535610989309205,7.29554242357919e-06,6.357602420975e-06,0,0,6.78090226685563e-06,0,0,0,3.51874788875127e-06,0,0,4.02488991926071e-06,3.68283430928443e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54466634055736e-06,0,0,0,3.13369600641781e-06,0,7.35689009541886e-06,0,3.49123003016423e-06,0,0,0,1.50734074944982e-05,0,0,7.82766610307471e-06,0,0,0,0,0,0,3.40337478643823e-06,0,0,1.86240548292174e-05,0,0,0,2.55480047008329e-06,0,3.65040775054574e-06,0,0
"Erysipelatoclostridium",6.4434650377587e-06,0,4.05445950000405e-06,1.31459019841548e-05,0,1.91884071319472e-05,0,0,0,0,3.49386477345781e-06,0.000165778908598159,3.9196681822717e-05,0.000186940266063821,0,0,0,0,0,0,0.000299967695786608,7.71712120510565e-05,0,0,9.5364036314625e-06,1.7244828276e-05,0,0,0,0,0,0,0,0,0,0,3.37646200804949e-06,0,0,0,3.56206542801778e-06,0,0,0,0,0,0,0,0,0,3.54466634055736e-06,0,0,4.57904810747942e-06,0,0,0,0,0,5.3588844946036e-06,5.95145989311178e-06,4.78780450436648e-06,0,0,0,0,0,3.79994072092475e-06,0,0,0,0,0,0,0,0,0,0,0,2.55480047008329e-06,0,0,0,0
"Ruminococcaceae NK4A214 group",0.00014819969586845,9.23369560199079e-06,0.000766292845500766,0.000258536072355045,0.00061208058102468,0.000686944975323708,1.11295779664035e-05,8.05853721432486e-06,0,9.58919872655441e-06,5.24079716018671e-05,0.00184879521980121,0.000481050186006072,0.00182592818015825,3.67314854947364e-06,7.39737984805782e-06,1.67790865465284e-05,2.57603599580965e-05,0.000277961154928599,0.000379621896590995,0.00271124648114818,0.000544057044959948,0.000385639912302627,0.000116728678777267,0.00011443684357755,0.000137958626208,3.58867986822368e-06,1.35618045337113e-05,4.23678546613114e-06,2.249982000144e-05,7.16378563087878e-06,1.05562436662538e-05,1.57368793768196e-05,3.24447789861655e-06,1.60995596770428e-05,4.41940117114131e-05,6.75292401609897e-06,0,8.04071819694935e-06,3.55157778843251e-05,0,0,6.2884117148918e-05,6.98250881541738e-06,4.9190811156476e-06,2.61774622520994e-05,9.9022379057667e-05,9.78712992414974e-05,2.23222257937783e-05,0,0.00018786731604954,1.75644439448336e-05,1.24217430189804e-05,3.66323848598353e-05,3.13369600641781e-06,4.19829381339424e-06,0,7.0206477249591e-06,6.98246006032845e-06,0.000139330996859694,2.38058395724471e-05,4.78780450436648e-05,2.00978766593309e-05,7.43538649138982e-06,2.65174617485614e-05,4.69659966184482e-05,0.000148513932463289,0.000421793420022648,2.00412047168979e-05,2.23015165031222e-05,9.17229233930144e-06,4.02776472483654e-05,1.70168739321912e-05,3.79024769268672e-05,3.94893665905599e-05,4.46977315901218e-05,0.000182529123535711,7.98151329492072e-05,5.52375560143341e-05,8.9418016452915e-05,4.25665954385636e-06,6.57073395098232e-05,7.61314476618689e-05,2.08642820183272e-05
"Family XIII AD3011 group",6.4434650377587e-06,0,1.62178380000162e-05,0,3.2863386900654e-05,3.83768142638943e-06,0,8.05853721432486e-06,0,4.7945993632772e-06,0,0.000248668362897239,0.000114026710756995,0.00039561777236762,0,0,0,4.29339332634941e-06,4.34314304575936e-06,0,0.000246127340132601,8.10297726536093e-05,0.000189249216222586,2.18866272707376e-05,0,2.06937939312e-05,0,3.39045113342781e-06,0,0,0,0,3.93421984420489e-06,0,0,3.68283430928443e-06,3.37646200804949e-06,0,0,4.43947223554064e-06,0,0,0,0,0,1.04709849008398e-05,0,4.07797080172906e-06,0,0,3.54466634055736e-06,0,0,0,0,8.39658762678847e-06,0,0,3.49123003016423e-06,0,0,0,0,0,0,3.91383305153735e-06,0,3.79994072092475e-06,0,0,4.58614616965072e-06,3.35647060403045e-06,0,1.42134288475752e-05,3.58994241732363e-06,3.72481096584348e-06,8.11240549047604e-06,0,6.90469450179177e-06,0,0,0,4.47832045069817e-06,0
"Ralstonia",0.0140274233872007,0.0228210786803202,0.0161002586745161,0.0164981069901143,0.012562029642775,0.0123611718744004,0.047990740191132,0.0449867839989685,0.0470223325062035,0.0460089754900081,0.0383661290773402,0.0310294870223946,0.0312789520945281,0.0238327101991131,0.0139212330025051,0.024825606770082,0.0615792476257593,0.0536931769393258,0.0435877836072409,0.0415306354870549,0.0334156321626902,0.0310344029263324,0.0353824619537661,0.011928211862552,0.0225535945884088,0.0226803981485952,3.58867986822368e-06,0,0,4.499964000288e-06,0,7.03749577750253e-06,3.93421984420489e-06,0,8.04977983852142e-06,7.36566861856885e-06,3.37646200804949e-06,1.42805460880824e-05,8.04071819694935e-06,8.87894447108128e-06,0,4.13476010121893e-06,4.19227447659453e-06,0,9.83816223129519e-06,2.09419698016795e-05,9.00203445978791e-06,4.07797080172906e-06,0,0,7.08933268111473e-06,7.02577757793344e-06,4.14058100632681e-06,1.37371443224383e-05,0,8.39658762678847e-06,1.47137801908377e-05,3.51032386247955e-06,3.49123003016423e-06,1.60766534838108e-05,5.95145989311178e-06,1.43634135130994e-05,0,0,8.83915391618714e-06,3.91383305153735e-06,4.64106038947779e-06,7.59988144184951e-06,0,3.71691941718704e-06,0,0,0,0,0,7.44962193168697e-06,4.05620274523802e-06,0,2.07140835053753e-05,5.10960094016657e-06,0,0,4.47832045069817e-06,0
"Alistipes",0.00172684863011933,0.003010184766249,0.00460992045150461,0.00283075089392133,0.00843767458674291,0.00648951929202453,0.00280465364753369,0.00454501498887922,0.00348773090708575,0.00330347896129799,0.00373144757805294,0.00393184324523025,0.00322481791359626,0.00372141552908443,0.00205696318770524,0.00193441483026712,0.00363686700896003,0.00392845489360971,0.00284910183801814,0.00396072178776605,0.00425723383635609,0.00340710901205414,0.00812343333785627,0.00332311957394032,0.00385906466953183,0.00410426912968801,2.51207590775657e-05,2.37331579339947e-05,2.11839273306557e-05,3.1499748002016e-05,3.94008209698333e-05,3.87062267762639e-05,5.90132976630734e-05,1.94668673916993e-05,3.62240092733464e-05,6.99738518764041e-05,3.03881580724454e-05,4.28416382642472e-05,2.41221545908481e-05,3.55157778843251e-05,2.84965234241423e-05,1.24042803036568e-05,0.000125768234297836,2.09475264462521e-05,9.83816223129519e-06,0.000198948713115956,0.000243054930414274,0.000534214175026507,8.03600128576021e-05,4.80236101530643e-05,0.000446627958910228,3.16159991007005e-05,2.48434860379608e-05,3.66323848598353e-05,2.19358720449247e-05,3.35863505071539e-05,5.88551207633509e-05,4.21238863497546e-05,2.79298402413138e-05,0.000241149802257162,0.0001011748181829,4.78780450436648e-05,3.51712841538291e-05,2.97415459655593e-05,3.53566156647486e-05,7.82766610307471e-05,0.000190283475968589,0.00124638055646332,2.80576866036571e-05,4.46030330062444e-05,8.25506310537129e-05,0.000198031765637797,2.38236235050676e-05,6.63293346220175e-05,7.53887907637961e-05,0.000119193950906991,0.000559755978842847,0.000212840354531219,0.000182974404297482,0.000219712840427163,2.12832977192818e-05,0.000237276503785473,0.000250785945239098,0.000104321410091636
"Helicobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58867986822368e-06,0,0,0,0,0.0156619468528319,0.0155991816822724,0.0156318945155346,0.000466887230634242,0.000460354288660553,0.000465951757110829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49123003016423e-06,0,5.95145989311178e-06,0,5.02446916483274e-06,0,0,0,0,0,0,0,4.58614616965072e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neisseria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6477712117896e-06,0,0,0,0,0,0,0,0.0130193671883797,0.0138995987095759,0.0154988709216913,0.00034211564313716,0.00038301476816558,0.000418681288998136,0,0,4.43947223554064e-06,0,0,0,0,0,0,4.50101722989396e-06,0,0,8.73156548237534e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00824094337959e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcaceae UCG-002",0.000206190881208279,1.84673912039816e-05,0.00142716974400143,0.000442578700133212,0.00236616385684709,0.00187278853607804,2.9678874577076e-05,1.20878058214873e-05,2.41246208988144e-05,2.3972996816386e-05,8.03588897895296e-05,0.00255155363668471,0.000459670177739135,0.00223024084862186,1.10194456484209e-05,7.39737984805782e-06,4.1947716366321e-05,9.01612598533377e-05,0.000364824015843786,0.000645357224204692,0.0027227837002169,0.000613511135805899,0.0017960821841502,0.000218866272707376,0.000111258042367063,0.000386284153382401,1.43547194728947e-05,3.39045113342781e-05,8.47357093226227e-06,8.999928000576e-06,7.16378563087878e-06,3.51874788875127e-05,6.68817373514832e-05,6.48895579723311e-06,2.41493395155642e-05,5.89253489485508e-05,1.35058480321979e-05,4.7601820293608e-06,8.04071819694935e-06,3.55157778843251e-05,1.78103271400889e-05,2.06738005060946e-05,9.64223129616742e-05,1.39650176308348e-05,4.9190811156476e-06,0.000167535758413436,0.000139531534126713,0.000163118832069162,1.78577806350227e-05,1.74631309647507e-05,0.000155965318984524,1.05386663669002e-05,1.24217430189804e-05,4.12114329673148e-05,1.5668480032089e-05,1.25948814401827e-05,7.35689009541886e-06,1.75516193123978e-05,2.44386102111496e-05,0.000230432033267955,5.95145989311178e-05,3.35146315305653e-05,2.51223458241637e-05,5.20477054397288e-05,2.65174617485614e-05,0.000105673492391509,0.000162437113631723,0.000653589803999058,2.00412047168979e-05,2.60184359203092e-05,1.37584385089522e-05,7.38423532886699e-05,2.72269982915059e-05,9.00183827013095e-05,5.38491362598544e-05,1.11744328975304e-05,0.000137910893338093,9.88187360323517e-05,8.9761028523293e-05,0.00015584282867508,1.27699786315691e-05,8.76097860130977e-05,8.50880885632652e-05,4.17285640366544e-05
"Lachnospiraceae NK4A136 group",9.66519755663806e-05,1.38505434029862e-05,0.000255430948500255,0.000113931150529342,0.000402576489533011,0.000234098567009755,7.41971864426901e-06,2.41756116429746e-05,3.44637441411635e-06,2.3972996816386e-05,7.3371160242614e-05,0.000324350038561616,0.000167476731424336,0.00126945483001478,1.10194456484209e-05,7.39737984805782e-06,2.93634014564247e-05,0.000459393085919387,7.3833431777909e-05,0.000455546275909194,0.000403802667405049,0.00017749378771743,0.00299942154013155,0.000240752899978113,7.94700302621875e-05,0.0001000200040008,3.58867986822368e-06,3.39045113342781e-06,1.27103563983934e-05,4.499964000288e-06,7.16378563087878e-06,1.40749915550051e-05,2.75395389094343e-05,6.48895579723311e-06,1.60995596770428e-05,2.94626744742754e-05,2.02587720482969e-05,1.42805460880824e-05,1.2061077295424e-05,1.33184167066219e-05,3.56206542801778e-06,4.13476010121893e-06,2.93459213361617e-05,1.04737632231261e-05,4.9190811156476e-06,3.14129547025193e-05,4.05091550690456e-05,2.03898540086453e-05,1.3393335476267e-05,8.73156548237534e-06,4.60806624272457e-05,7.02577757793344e-06,8.28116201265362e-06,2.28952405373971e-05,1.25347840256712e-05,4.19829381339424e-06,1.83922252385472e-05,1.40412954499182e-05,1.74561501508211e-05,4.28710759568288e-05,4.16602192517825e-05,9.57560900873296e-06,0,1.11530797370847e-05,8.83915391618714e-06,4.30521635669109e-05,4.17695435053001e-05,0.00015959751027884,2.40494456602775e-05,0,9.17229233930144e-06,4.36341178523958e-05,1.02101243593147e-05,1.89512384634336e-05,2.15396545039418e-05,5.58721644876523e-05,3.65058247071422e-05,1.14021618498867e-05,2.41664307562712e-05,5.10960094016657e-05,1.27699786315691e-05,5.84065240087318e-05,2.6869922704189e-05,1.25185692109963e-05
"[Eubacterium] coprostanoligenes group",9.02085105286219e-05,0,0.000295975543500296,0.000170896725794012,0.000279338788655559,0.000295501469831986,0,4.02926860716243e-06,0,9.58919872655441e-06,4.19263772814937e-05,0.00218756081563223,0.00164982397126527,0.00493000608642727,0,3.69868992402891e-06,4.1947716366321e-06,3.43471466107953e-05,0.000225843438379486,0.000177156885075798,0.00233051825188057,0.00187526045284067,0.00023566883529605,8.38987378711607e-05,6.9933626630725e-05,0.0001655503514496,3.58867986822368e-06,6.78090226685563e-06,0,0,0,3.51874788875127e-06,1.18026595326147e-05,3.24447789861655e-06,0,2.94626744742754e-05,6.75292401609897e-06,0,0,1.77578889421626e-05,0,0,1.67690979063781e-05,3.49125440770869e-06,0,1.57064773512597e-05,1.80040689195758e-05,3.26237664138325e-05,4.46444515875567e-06,8.73156548237534e-06,6.02593277894752e-05,3.51288878896672e-06,0,0,0,7.97675824544905e-05,3.31060054293849e-05,7.0206477249591e-06,6.98246006032845e-06,3.21533069676216e-05,5.95145989311178e-06,2.87268270261989e-05,5.02446916483274e-06,7.43538649138982e-06,8.83915391618714e-06,3.52244974638362e-05,2.78463623368667e-05,0.000201396858209012,4.00824094337959e-06,7.43383883437407e-06,1.37584385089522e-05,0,3.40337478643823e-06,5.21159057744424e-05,0,1.11744328975304e-05,3.24496219619041e-05,2.66050443164024e-05,0.000196783793301065,9.45276173930816e-05,4.25665954385636e-06,0.000105861824765826,5.3739845408378e-05,0
"Actinomyces",0,0,0,0,0,0,0,0,0,0,0,0,3.56333471115609e-06,3.04321363359708e-05,0,0,0,0,4.34314304575936e-06,0,0,1.54342424102113e-05,0,0,0,0,0,0,0,0,0,0.00644634613219232,0.00656227870013376,0.00731629766138033,2.01244495963035e-05,2.94626744742754e-05,2.70116960643959e-05,0,0,0,0,0,0,0,0,0,0,4.07797080172906e-06,0,4.36578274118767e-06,7.08933268111473e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71691941718704e-06,0,0,0,0,0,0,0,0,6.90469450179177e-06,0,0,0,0,0
"Ruminococcus 1",0.00233897780870641,1.84673912039816e-05,0.00118390217400118,0.00116998527658978,0.00212379637845476,0.00240622625434617,5.19380305098831e-05,2.41756116429746e-05,1.72318720705817e-05,6.71243910858809e-05,0.000185174832993264,0.0115360497048415,0.00180661069855614,0.00624293539692201,3.67314854947364e-05,3.69868992402891e-05,6.29215745494815e-05,9.87480465060365e-05,0.00141586463291755,0.00086047629893959,0.0134408602150538,0.00268169961877421,0.00222814171552629,0.000762384183264026,0.000324237723469725,0.000696691062350401,2.15320792093421e-05,4.74663158679894e-05,1.27103563983934e-05,4.9499604003168e-05,1.07456784463182e-05,3.87062267762639e-05,8.26186167283028e-05,1.62223894930828e-05,2.8174229434825e-05,0.000132582035134239,2.36352340563464e-05,3.80814562348864e-05,2.41221545908481e-05,4.43947223554064e-05,6.05551122763023e-05,1.24042803036568e-05,7.96532150552961e-05,2.09475264462521e-05,1.96763244625904e-05,0.000130887311260497,0.000234052895954486,0.000187586656879537,2.23222257937783e-05,3.49262619295013e-05,0.000237492644817343,2.10773327338003e-05,2.48434860379608e-05,0.000219794309159012,1.88021760385069e-05,5.45778195741251e-05,4.78197856202226e-05,4.21238863497546e-05,2.79298402413138e-05,0.000155407650343504,5.3563139038006e-05,0.000191512180174659,3.01468149889964e-05,3.34592392112542e-05,5.30349234971229e-05,0.000180036320370718,0.000264540442200234,0.00155797569557915,6.01236141506938e-05,8.54891465953018e-05,5.96199002054593e-05,6.7129412080609e-05,3.40337478643823e-05,0.000298482005799079,0.000175907178448858,0.000152717249599583,0.000373170652561898,0.00020903963391459,0.000832015687465908,0.000684686525982321,7.23632122455582e-05,0.000733731957859693,0.000604573260844253,7.09385588623124e-05
"Roseburia",0.000837650454908632,2.3084239004977e-05,0.00225833394150226,0.00118751314590198,0.00280571165664333,0.00311619731822822,1.4839437288538e-05,1.61170744286497e-05,6.8927488282327e-06,4.31513942694948e-05,0.000125779131844481,0.00300564369067097,0.00188500406220157,0.00559081818972263,7.34629709894728e-06,3.69868992402891e-06,4.1947716366321e-05,8.58678665269883e-05,0.000495118307216566,0.00130336851162908,0.00310351192948452,0.00159358552885432,0.00104622679911731,0.000609177792368863,0.000232052488365588,0.000417324844279201,3.58867986822368e-06,2.37331579339947e-05,0,2.6999784001728e-05,3.58189281543939e-06,1.40749915550051e-05,4.32764182862538e-05,6.48895579723311e-06,2.41493395155642e-05,5.52425146392664e-05,2.02587720482969e-05,0,8.04071819694935e-06,2.21973611777032e-05,7.12413085603556e-06,1.65390404048757e-05,0.000100614587438269,0,4.9190811156476e-06,0.000251303637620155,0.000319572223322471,0.000220210423293369,4.91088967463124e-05,2.18289137059383e-05,9.57059911950488e-05,1.40515551558669e-05,8.28116201265362e-06,8.70019140421089e-05,3.13369600641781e-06,2.51897628803654e-05,3.67844504770943e-05,2.80825908998364e-05,1.39649201206569e-05,0.000391198568106063,8.92718983966767e-05,5.74536540523977e-05,4.52202224834946e-05,1.48707729827796e-05,4.41957695809357e-06,7.43628279792097e-05,0.000241335140252845,0.00116278186060297,2.40494456602775e-05,5.57537912578055e-05,1.83445846786029e-05,5.37035296644872e-05,1.70168739321912e-05,9.47561923171679e-05,9.33385028504143e-05,4.84225425559653e-05,0.000523250154135704,0.000152028824665157,0.000324520641584213,0.000344898063461244,5.10799145262764e-05,0.000284731804542567,0.000300047470196777,7.09385588623124e-05
"Anaerofilum",0,0,0,0,0,0,0,0,0,0,0,0,3.56333471115609e-06,0,0,0,0,0,0,0,0,0,3.57073992872803e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71769324569491e-06,4.41957695809357e-06,0,0,0,0,0,4.58614616965072e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
