"","Abundance","Genus","SampleID"
"392",0.10563721531255,"Bacteroides","32.00"
"393",0.00211135980801624,"Bilophila","32.00"
"394",0.0502457484366707,"Blautia","32.00"
"395",0.000161524794055888,"Christensenella","32.00"
"396",0.00212289729330595,"Clostridium sensu stricto 1","32.00"
"397",0.00194983501396036,"Collinsella","32.00"
"398",0.0298013245033113,"Coprococcus","32.00"
"399",0.00674942889447816,"Dialister","32.00"
"400",0.0114913353485474,"Dorea","32.00"
"401",5.76874264485313e-05,"Eggerthella","32.00"
"402",0.013787294921199,"Escherichia-Shigella","32.00"
"403",0.10839467429679,"Faecalibacterium","32.00"
"404",0.000323049588111775,"Flavonifractor","32.00"
"405",0.00027689964695295,"Gordonibacter","32.00"
"406",0.000149987308766181,"Haemophilus","32.00"
"407",0.000392274499850013,"Holdemania","32.00"
"408",0.0470960149525809,"Incertae Sedis","32.00"
"409",0.0014767981170824,"Intestinimonas","32.00"
"410",0.00799547730576644,"Lachnospira","32.00"
"411",0.000449961926298544,"Lactobacillus","32.00"
"412",0.00329972079285599,"Marvinbryantia","32.00"
"413",0.000519186838036782,"Odoribacter","32.00"
"414",0.00223827214620301,"Oscillibacter","32.00"
"415",0.11938989777788,"other","32.00"
"416",0.011745160024921,"Parabacteroides","32.00"
"417",0.00151141057295152,"Phascolarctobacterium","32.00"
"418",0.0520571336271546,"Pseudobutyrivibrio","32.00"
"419",0.012448946627593,"Roseburia","32.00"
"420",0.0955880656252163,"Ruminococcus","32.00"
"421",0.00704940351201052,"Streptococcus","32.00"
"422",0.0478921014375707,"Subdoligranulum","32.00"
"423",0.000103837367607356,"Turicibacter","32.00"
"424",0.0778203382790687,"uncultured","32.00"
"546",0.0767098881520341,"Akkermansia","36.00"
"547",0.0708700386023953,"Alistipes","36.00"
"548",0.00188062951598535,"Anaerosporobacter","36.00"
"549",0.0158665742848659,"Anaerostipes","36.00"
"550",0.000108878550925468,"Anaerotruncus","36.00"
"551",0.105414233396021,"Bacteroides","36.00"
"552",0.00267247352271602,"Bilophila","36.00"
"553",0.0377313669207166,"Blautia","36.00"
"554",0.000158368801346135,"Christensenella","36.00"
"555",0.00190042561615362,"Clostridium sensu stricto 1","36.00"
"556",0.00160348411362961,"Collinsella","36.00"
"557",0.0306641591606454,"Coprococcus","36.00"
"558",0.0040582005344947,"Dialister","36.00"
"559",0.0128575670592893,"Dorea","36.00"
"560",0.0100069286350589,"Escherichia-Shigella","36.00"
"561",0.111946946451549,"Faecalibacterium","36.00"
"562",0.000227655151935069,"Gordonibacter","36.00"
"563",0.000207859051766802,"Haemophilus","36.00"
"564",0.0481639117093932,"Incertae Sedis","36.00"
"565",0.00118776601009601,"Intestinimonas","36.00"
"566",0.00877957042462635,"Lachnospira","36.00"
"567",0.000415718103533604,"Lactobacillus","36.00"
"568",0.00294961892507176,"Marvinbryantia","36.00"
"569",0.000326635652776403,"Odoribacter","36.00"
"570",0.00182124121548055,"Oscillibacter","36.00"
"571",0.12061763832525,"other","36.00"
"572",0.0137384935167772,"Parabacteroides","36.00"
"573",0.00263288132237949,"Phascolarctobacterium","36.00"
"574",4.94902504206671e-05,"Prevotella","36.00"
"575",0.0570127684846085,"Pseudobutyrivibrio","36.00"
"576",0.0200534494704543,"Roseburia","36.00"
"577",0.0829951499554588,"Ruminococcus","36.00"
"578",0.00651291695535979,"Streptococcus","36.00"
"579",0.0577452241908344,"Subdoligranulum","36.00"
"580",0.0901118479659507,"uncultured","36.00"
"581",8.33487682904241e-05,"Actinomyces","36.00"
"582",0.0807001296536396,"Akkermansia","36.00"
"583",0.0600111131691054,"Alistipes","36.00"
"584",0.00269494350805705,"Anaerosporobacter","36.00"
"585",0.0190220411187257,"Anaerostipes","36.00"
"586",0.000185219485089831,"Anaerotruncus","36.00"
"587",0.118512687534729,"Bacteroides","36.00"
