SC145006.PC01367.D10	-0.091811696	-0.407949093	0.052073289	0.006863063	0.012194284	0.001910392	-0.002533233	-0.010331768	0.007668626	0.007208865	0.005471837	0.002611758	0.009638012	-0.00389754	-0.005764891	0.001331355	-0.001766402	0.005233043	-0.000616611	-0.008344055	0.001835926	-0.008553717	0.001541417	0.000514533	-0.004872916	-0.007272357	0.003847261	-0.002661221	0.002651507	-0.008050424	0.00374111	0.002031095	-0.000272194	-0.001091874	-0.001045617	0.003463941	2.47E-05	-0.001239144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145006.PC01506.D10	-0.084157124	-0.413102553	0.05178529	-0.000765356	0.01748093	0.002094789	0.000397316	-0.01840783	0.006216287	-0.00456388	-0.000571117	0.000918956	0.017180332	-0.008593875	-0.012915891	-0.002170865	-0.011478989	0.008908477	-0.002665052	0.006132438	0.001493298	-0.002325645	0.007420247	-0.008971105	0.001760912	-0.001722146	-0.001195043	-0.001728	-0.000889036	0.005610477	-0.002175786	-0.00461744	-0.004533192	9.73E-05	0.000417272	-0.001403461	0.000980201	9.29E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145027.PC01507.G05	-0.113270782	0.102705316	-0.099173067	-0.028473635	-0.022319261	0.063595835	-0.00355207	-0.008056955	0.041752596	0.034613897	-0.011042326	-0.038458505	0.035045074	0.012451894	0.008163165	-0.012279414	0.007638839	0.00276732	-0.00569849	-0.00287302	0.005071688	-0.000552125	0.003177469	-0.003890015	0.00130054	-0.009421427	0.003379161	-0.000104669	-0.001139482	0.000593896	8.43E-05	-4.69E-05	-0.001303874	0.000911336	-0.001001251	0.000901573	0.000663	0.000247239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145028.PC01507.F09	-0.108021777	0.095903763	-0.107998956	-0.019511456	-0.006063122	0.042437193	-0.005770894	-0.010951607	0.039531398	0.028531441	-0.014408122	-0.034178449	0.03545417	0.009438448	0.02146753	0.000117117	-0.003263356	0.001112602	0.001346638	-0.005107045	-0.004188728	0.005780942	-0.00451194	0.001969167	0.000857976	0.009697734	-0.002460461	0.000199717	-4.29E-05	-0.001129172	1.88E-05	0.001681964	0.000555826	-0.001735714	0.000218554	-4.49E-05	-0.001229435	-9.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145029.PC01507.A02	-0.14334905	0.046852549	0.051166093	-0.130163291	0.041669643	0.035763985	-0.029128577	0.015234704	-0.012232141	-0.018091652	0.052817854	-0.000764869	0.005347485	-0.007834848	-0.006283505	0.005359634	-0.000478057	0.006176678	0.005443057	-0.010263396	-0.004712397	0.003181871	0.003979951	-0.000603538	-0.002550404	0.000491867	-0.000263336	-0.000743817	-0.002146492	0.000447153	4.38E-05	-0.000495188	0.000226865	-0.001058352	-3.87E-05	-0.000364607	-4.64E-05	8.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145030.PC01507.D02	0.591172233	0.02113715	0.010911657	-0.006933035	0.000675521	-0.001663258	-0.003147664	-0.00036152	0.000111526	0.002520282	0.004584653	0.001461333	-0.002094495	0.002078258	0.004045383	-0.002720848	-0.000178419	0.00382657	-0.002079425	-0.001334252	-0.000177456	0.000680307	0.000709286	-0.003112654	0.006537745	0.00085018	-0.00561979	-0.001385312	0.002997933	-0.005034315	-0.004886888	0.001825394	0.002916233	0.000114247	-0.008807908	-0.001551605	0.000749371	0.000155905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145051.PC01507.D03	-0.105873471	0.023785307	-0.08901867	-0.040388297	0.036504259	-0.016335693	0.064424335	-0.059418096	0.003345672	-0.01840801	-0.031558237	0.015588868	0.006607522	-0.010054049	0.013665118	-0.007695262	-0.0081647	-0.000829416	0.000587519	-0.007830519	-0.000127415	-0.000138872	-0.003614521	0.007143225	-0.000374421	-0.000891376	0.000496062	-0.000694351	-0.00135306	0.00382866	-0.000625181	0.001307298	-0.001050216	-0.000643269	-1.05E-05	0.000678907	0.000357053	-0.00014809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145052.PC01507.D09	-0.104408945	0.027252467	-0.098606685	-0.042099334	0.016621007	-0.009744116	0.057043952	-0.084240571	-0.001653123	-0.02335459	-0.026268581	-0.008453609	-0.002690911	-0.00913453	-0.003467538	0.003073706	-0.004563022	-0.006073679	-0.001773177	0.014363558	-0.003043995	-0.003151249	0.001129001	-0.004762011	0.001895862	0.001247654	-0.001888814	-0.000473271	0.00306149	-0.002927997	0.002106426	-0.002827624	0.000991088	0.001757456	-0.00018739	-0.000704395	0.000224416	6.23E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145054.PC01507.D11	-0.100600892	-0.419480402	0.041913814	0.027443038	-0.01745606	-0.013263383	-0.019887365	0.018559968	-0.000951139	-0.018344618	0.005709854	-0.00904577	-0.024181321	-0.003579003	0.012673846	0.000181935	-0.010026602	-0.001033813	-0.002150424	-0.000609625	0.00123286	-0.004570186	-0.006374555	-0.002326162	0.008348899	-0.002763958	0.007940735	0.003374796	-0.004134697	-0.002820539	-0.000578906	5.60E-05	0.00103592	0.000324262	-0.000200758	-0.000752823	-0.001279232	0.000400429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145075.PC01507.H03	-0.116405335	0.103384642	-0.028285391	0.052206902	0.033264288	0.02665522	0.07731784	0.005896902	-0.011928976	-0.017968601	0.005083267	0.006779167	-0.028003044	0.008535288	0.004854362	-0.020399429	0.006915899	0.014660532	0.012575757	-0.014993601	-0.00443646	0.005040494	-0.000126048	-0.003499303	0.004162435	0.003083679	-0.002507084	-0.003464594	-0.001806819	0.000703088	0.000510258	-0.003192346	-0.000966707	-0.00225515	0.000270914	0.00070773	0.002385714	8.90E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
